scrape_id,title,subtitle,author,format_raw,isbn,publisher,publication_date_raw,cover_url,cover_alt_raw,external_book_url,release_page,release_page_url,source,scraped_at
69,The Transformation Principles,: How to Create Enduring Change,Hemant Taneja with Kevin Maney,"Hardcover, 240 pages",9781637747353,Matt Holt Books,"September 23, 2025",https://www.leadershipnow.com/leadershop/images/9781637747353.jpg,9781637747353,https://amzn.to/4p212eC,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
70,The RevOps Advantage,: How to Maximize Your Revenue Teams' Potential,"Amy Osmond Cook, Ryan Westwood and Bala Balabaskaran","Hardcover, 408 pages",9781510783683,Peakpoint Press,"September 23, 2025",https://www.leadershipnow.com/leadershop/images/9781510783683.jpg,9781510783683,https://amzn.to/4p212eC,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
71,The CEO's Guide to the Investment Galaxy,: Navigating Markets to Build Great Companies,Sarah Keohane Williamson,"Hardcover, 288 pages",9781394326730,Wiley,"September 23, 2025",https://www.leadershipnow.com/leadershop/images/9781394326730.jpg,9781394326730,https://amzn.to/4727nj7,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
72,Disrupt Everything-and Win,: Take Control of Your Future,James Patterson and Patrick Leddin PhD,"Hardcover, 384 pages",9780316593946,"Little, Brown and Company","September 29, 2025",https://www.leadershipnow.com/leadershop/images/9780316593946.jpg,9780316593946,https://amzn.to/4nvlkw7,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
73,I Can Fit That In,,Erin Coupe,"Paperback, 240 pages",9798998608100,H2Lsquared Media,"September 29, 2025",https://www.leadershipnow.com/leadershop/images/9798998608100.jpg,9798998608100,https://amzn.to/44W0xdw,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
74,In Praise of the Office,: The Limits to Hybrid and Remote Work,Peter Cappelli and Ranya Nehmeh,"Paperback, 144 pages",9781613631935,Wharton School Press,"September 30, 2025",https://www.leadershipnow.com/leadershop/images/9781613631935.jpg,9781613631935,https://amzn.to/4lD57Uu,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
75,The Devil Emails at Midnight,: What Good Leaders Can Learn From Bad Bosses,Mita Mallick,"Hardcover, 240 pages",9781394316489,Wiley,"September 30, 2025",https://www.leadershipnow.com/leadershop/images/9781394316489.jpg,9781394316489,https://amzn.to/3XrD53Y,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
76,The Power of Employee Well-Being,: Move Beyond Engagement to Build Flourishing Teams,Mark C. Crowley,"Hardcover, 176 pages",9798890571298,Berrett-Koehler Publishers,"September 30, 2025",https://www.leadershipnow.com/leadershop/images/9798890571298.jpg,9798890571298,https://amzn.to/47t9FbG,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
77,Starting a StartUp,: Build Something People Want,James Sinclair,"Paperback, 264 pages",9781774586396,Page Two,"September 30, 2025",https://www.leadershipnow.com/leadershop/images/9781774586396.jpg,9781774586396,https://amzn.to/3JoSIFA,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
78,Never Stop,": Life, Leadership, and What It Takes to Be Great",Dan Hurley and Ian O'Connor,"Hardcover, 304 pages",9781668095744,Avid Reader Press / Simon & Schuster,"September 30, 2025",https://www.leadershipnow.com/leadershop/images/9781668095744.jpg,9781668095744,https://amzn.to/3HKpU9Y,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
79,Curative Culture,: Stepping Away from a Toxic Workplace,Douglas K Shaw,"Paperback, 352 pages",9798319152701,Independently published,"August 1, 2025",https://www.leadershipnow.com/leadershop/images/9798319152701.jpg,9798319152701,https://amzn.to/4msG1HV,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
80,Scaling Innovation,: How Smart Companies Architect Profitable Growth,Madhavan Ramanujam and Eddie Hartman,"Hardcover, 352 pages",9781119633068,Wiley,"August 5, 2025",https://www.leadershipnow.com/leadershop/images/9781119633068.jpg,9781119633068,https://amzn.to/4dC5ICF,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
81,Confident by Choice,: The Three Small Decisions That Build Everyday Courage,Juan Bendaña,"Hardcover, 240 pages",9780593725610,Ballantine Books,"August 5, 2025",https://www.leadershipnow.com/leadershop/images/9780593725610.jpg,9780593725610,https://amzn.to/3UJUQtD,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
82,"Believer, Bulldog, Coach",": An Entrepreneur's Journey of Purpose, Perseverance, and Loving People",Steve Smithwick,"Hardcover, 176 pages",9798891881730,Advantage Media Group,"August 12, 2025",https://www.leadershipnow.com/leadershop/images/9798891881730.jpg,9798891881730,https://amzn.to/3HekJ1o,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
83,The Happiness Files,: Insights on Work and Life,Arthur C. Brooks,"Hardcover, 272 pages",9798892792264,Harvard Business Review Press,"August 12, 2025",https://www.leadershipnow.com/leadershop/images/9798892792264.jpg,9798892792264,https://amzn.to/4l4FFWG,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
84,Aware,: The Power of Seeing Yourself Clearly,Les Csorba,"Hardcover, 304 pages",9781637634585,StoryBrand Books,"August 12, 2025",https://www.leadershipnow.com/leadershop/images/9781637634585.jpg,9781637634585,https://amzn.to/4jlQHpX,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
85,Distancing,: How Great Leaders Reframe to Make Better Decisions,L. David Marquet and Michael A. Gillespie,"Hardcover, 224 pages",9780593713105,Portfolio,"August 12, 2025",https://www.leadershipnow.com/leadershop/images/9780593713105.jpg,9780593713105,https://amzn.to/4kIw5sV,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
86,Primal Intelligence,: You Are Smarter Than You Know,Angus Fletcher,"Hardcover, 304 pages",9780593715307,Avery,"August 19, 2025",https://www.leadershipnow.com/leadershop/images/9780593715307.jpg,9780593715307,https://amzn.to/4jnwOys,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
87,The Detour CEO,: 9 Unexpected Turns on the Road to Leadership Success,Paul Perreault,"Hardcover, 200 pages",9798887506524,Forbes Books,"August 19, 2025",https://www.leadershipnow.com/leadershop/images/9798887506524.jpg,9798887506524,https://amzn.to/3IRkev3,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
88,Impact,": How to Inspire, Align, and Amplify Innovative Teams",Keith V. Lucas,"Paperback, 220 pages",9781636986555,Morgan James Publishing,"August 19, 2025",https://www.leadershipnow.com/leadershop/images/9781636986555.jpg,9781636986555,https://amzn.to/3JPLiuV,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
89,Leading Organizational Transformation,": Embracing Liberation, Vitality, and Expression to Build a Success-Capable Organization",Alejandro Reyes,"Paperback, 402 pages",9783031897627,Palgrave Macmillan,"August 23, 2025",https://www.leadershipnow.com/leadershop/images/9783031897627.jpg,9783031897627,https://amzn.to/43mTpa0,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
90,There's Got to Be a Better Way,: How to Deliver Results and Get Rid of the Stuff That Gets in the Way of Real Work,Nelson P. Repenning and Donald C. Kieffer,"Hardcover, 320 pages",9781541704626,Basic Venture,"August 23, 2025",https://www.leadershipnow.com/leadershop/images/9781541704626.jpg,9781541704626,https://amzn.to/3SqbIof,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
91,The Bravery Effect,": A Parable Teaching the Science of Conquering Fear, Achieving More, and Living Life to the Fullest",Jill Schulman,"Hardcover, 200 pages",9798886453966,Greenleaf Book Group,"August 26, 2025",https://www.leadershipnow.com/leadershop/images/9798886453966.jpg,9798886453966,https://amzn.to/4jqxxz9,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
92,Visualize,": Think, Feel, Perform Like the Top 1%",Maya Raichoora,"Hardcover, 272 pages",9798318601132,Hay House LLC,"August 26, 2025",https://www.leadershipnow.com/leadershop/images/9798318601132.jpg,9798318601132,https://amzn.to/4nfBYQk,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
93,Energize,: Make the Most of Every Moment,Simon Alexander Ong,"Paperback, 224 pages",9780241502761,Penguin Business,"August 26, 2025",https://www.leadershipnow.com/leadershop/images/9780241502761.jpg,9780241502761,https://amzn.to/45uE0oM,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
94,Formed to Lead,": Humility, Character, Integrity, and Discernment",Jason Jensen,"Paperback, 168 pages",9781514009901,IVP Formatio,"August 26, 2025",https://www.leadershipnow.com/leadershop/images/9781514009901.jpg,9781514009901,https://amzn.to/3IQZLXj,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
95,Redemption,: MacArthur and the Campaign for the Philippines,Peter R. Mansoor,"Hardcover, 480 pages",9781009541190,Cambridge University Press,"August 31, 2025",https://www.leadershipnow.com/leadershop/images/9781009541190.jpg,9781009541190,https://amzn.to/4bfWvPj,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
96,G.O.A.T. Wisdom,: How to Build a Truly Great BusinessFrom the Founders of Beekman 1802,Dr. Brent Ridge and Josh Kilmer-Purcell,"Hardcover, 224 pages",9781647829773,Harvard Business Review Press,"July 1, 2025",https://www.leadershipnow.com/leadershop/images/9781647829773.jpg,9781647829773,https://amzn.to/4gDYvSE,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
97,Unruly,": Deconstruct the Rules, Defy the Norms, and Define Your Success",Lauren Wittenberg Weiner - Foreword by General Stanley McChrystal,"Hardcover, 256 pages",9781637746967,Matt Holt Books,"July 1, 2025",https://www.leadershipnow.com/leadershop/images/9781637746967.jpg,9781637746967,https://amzn.to/3ZEw1Ce,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
98,Humble Inquiry,: The Gentle Art of Asking Instead of Telling 3rd Edition,Edgar H. Schein and Peter A. Schein,"Paperback, 176 pages",9798890570956,Berrett-Koehler Publishers,"July 1, 2025",https://www.leadershipnow.com/leadershop/images/9798890570956.jpg,9798890570956,https://amzn.to/45CtJHU,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
99,Flow Leadership,": Unleash the Power of People, Purpose, and Performance",Gaelle Devins,"Hardcover, 384 pages",9781394344864,Wiley,"July 8, 2025",https://www.leadershipnow.com/leadershop/images/9781394344864.jpg,9781394344864,https://amzn.to/3Fg3w7g,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
100,The Difference That Makes the Difference,: NLP and the Science of Positive Change,Josh Davis and Greg Prosmushkin,"Paperback, 336 pages",9781250349088,St. Martin's Essentials,"July 8, 2025",https://www.leadershipnow.com/leadershop/images/9781250349088.jpg,9781250349088,https://amzn.to/4lj8Hm7,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
101,The Science of Leadership,: Nine Ways to Expand Your Impact,Jeffrey Hull and Margaret Moore,"Paperback, 288 pages",9798890570765,Berrett-Koehler Publishers,"July 15, 2025",https://www.leadershipnow.com/leadershop/images/9798890570765.jpg,9798890570765,https://amzn.to/3HbmzzS,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
102,Biohacking Leadership,: Leveraging the Biology of Behavior to Maximize Your Impact,Scott Hutcheson with Matthew D. Jones,"Hardcover, 272 pages",9781394351510,Wiley,"July 16, 2025",https://www.leadershipnow.com/leadershop/images/9781394351510.jpg,9781394351510,https://amzn.to/3Hv3Hw3,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
103,The Emotionally Intelligent Team,: Building Collaborative Groups that Outperform the Rest,Vanessa Urch Druskat,"Hardcover, 272 pages",9781647824877,Harvard Business Review Press,"July 22, 2025",https://www.leadershipnow.com/leadershop/images/9781647824877.jpg,9781647824877,https://amzn.to/3YoMtWZ,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
104,The Not To Do List,: The Surprisingly Simple Art of Success,Rolf Dobelli,"Hardcover, 300 pages",9781805463283,Atlantic Books,"July 22, 2025",https://www.leadershipnow.com/leadershop/images/9781805463283.jpg,9781805463283,https://amzn.to/4k1o2qk,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
105,Pitch,: How to Captivate and Convince Any Audience on the Planet,Danny Fontaine,"Paperback, 320 pages",9781805221043,Ips - Profile Books,"July 22, 2025",https://www.leadershipnow.com/leadershop/images/9781805221043.jpg,9781805221043,https://amzn.to/43Yw1zK,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
106,Deep Future,: Creating Technology That Matters,Pablos Holman,"Hardcover, 248 pages",9798887507248,Forbes Books,"July 22, 2025",https://www.leadershipnow.com/leadershop/images/9798887507248.jpg,9798887507248,https://amzn.to/3Sn3iOz,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
107,You Already Know,: The Science of Mastering Your Intuition,Laura Huang,"Hardcover, 272 pages",9780593714768,Portfolio,"July 29, 2025",https://www.leadershipnow.com/leadershop/images/9780593714768.jpg,9780593714768,https://amzn.to/3HhzqRi,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
108,Honing the Human Edge,": How Leaders Can Unlock Success Through Caring, Coaching, and Accountability",Edward Mady,"Hardcover, 240 pages",9798886454048,Greenleaf Book Group,"July 29, 2025",https://www.leadershipnow.com/leadershop/images/9798886454048.jpg,9798886454048,https://amzn.to/4mANrtB,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
109,On Power,,Mark R. Levin,"Hardcover, 208 pages",9781982146191,Threshold Editions,"July 29, 2025",https://www.leadershipnow.com/leadershop/images/9781982146191.jpg,9781982146191,https://amzn.to/45TMWDf,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
110,The Science of Scaling,: Grow Your Business Bigger and Faster Than You Think Possible,Benjamin Hardy and Blake Erickson,"Hardcover, 256 pages",9781401967635,Hay House Business,"July 29, 2025",https://www.leadershipnow.com/leadershop/images/9781401967635.jpg,9781401967635,https://amzn.to/3HfYg48,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
111,Blindspotting,: How To See What's Holding You Back as a Leader,Martin Dubin,"Hardcover, 256 pages",9798892790536,Harvard Business Review Press,"July 29, 2025",https://www.leadershipnow.com/leadershop/images/9798892790536.jpg,9798892790536,https://amzn.to/43Q48K0,2025 Releases,https://www.leadershipnow.com/leadershop/new2025.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
