book_id,openlibrary_work_key,canonical_title,edition_key,edition_title,full_title,edition_name,publish_date,publish_country,publish_places,publishers,languages,isbn_10,isbn_13,number_of_pages,physical_format
BOOK00615,/works/OL2707715W,Human resource management,/books/OL7293876M,Human Resource Management,,,"December 1, 1997",,,['McGraw-Hill Companies'],['eng'],['0070058466'],['9780070058460'],704.0,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL7303595M,Human Resource Management,,,"October 21, 2002",,,['McGraw-Hill/Irwin'],['eng'],['0072432357'],['9780072432350'],656.0,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL22705741M,Human resource management,,,1993,enk,,['McGraw-Hill'],['eng'],['0070049165'],,722.0,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL22971890M,Human resource management,,5th ed.,2010,nyu,"['New York, NY']",['McGraw-Hill/Irwin'],['eng'],['0073381438'],['9780073381435'],,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL9258270M,Human Resource Management,,3 edition,"October 21, 2002",,,['McGraw-Hill/Irwin'],['eng'],['0072432357'],['9780072432350'],656.0,Paperback
BOOK00615,/works/OL2707715W,Human resource management,/books/OL1725253M,Human resource management,,,1992,nyu,['New York'],['McGraw-Hill'],['eng'],['0070049165'],,722.0,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL3431816M,Human resource management,,,2007,mau,"['Boston, Mass']",['McGraw-Hill'],['eng'],['0072987251'],['9780072987256'],,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL685511M,Human resource management,,2nd ed.,1998,mau,['Boston'],['Irwin/McGraw-Hill'],['eng'],['0070058466'],,692.0,
BOOK00615,/works/OL2707715W,Human resource management,/books/OL9665794M,Human Resource Management,,3rd edition,October 2002,,,['Irwin/McGraw-Hill'],['eng'],['0071123016'],['9780071123013'],630.0,Hardcover
BOOK00616,/works/OL19437656W,Human resource management,/books/OL28899725M,Human Resource Management,Human Resource Management,,2019,,,['Cengage South-Western'],['eng'],,['9780357033852'],736.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL28576633M,Human Resource Management,Human Resource Management,,2016,,,"['Cengage South-Western', 'Cengage Learning']",['eng'],,['9781305500709'],672.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL28550936M,Human Resource Management,Human Resource Management Essential Perspectives,,2015,,,['Cengage Learning'],['eng'],,['9781305115248'],288.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL28510486M,Human Resource Management,Human Resource Management,,2013,,,['Cengage South-Western'],['eng'],,['9781285061092'],192.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL28505505M,Human Resource Management,Human Resource Management,,2013,,,['Cengage South-Western'],['eng'],,['9781133953104'],688.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL28471172M,Human Resource Management,Human Resource Management Essential Perspectives,,2011,,,['Cengage South-Western'],['eng'],,['9780538481700'],288.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL361375M,Human resource management,,,1999,ohu,"['Cincinnati, Ohio']",['South-Western College Pub.'],['eng'],['0324002076'],,216.0,
BOOK00616,/works/OL19437656W,Human resource management,/books/OL10463008M,Human Resource Management,,1st edition,"January 15, 1999",,,['Thomson South-Western'],['eng'],['0324002076'],['9780324002072'],225.0,Paperback
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39965054M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2015,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119158905'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39958647M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2015,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119158851'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39952257M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2016,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119227434'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39924886M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470894446'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39918395M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2012,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118142516'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39915269M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470571712'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39911978M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2009,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470565919'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL39908832M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2011,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118090886'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL36278751M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2015,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119158783'],,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL33960942M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2021,,,"['Wiley & Sons, Limited, John', 'Wiley']",['eng'],,['9781119803744'],496.0,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL28807284M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2016,,,"['Wiley & Sons Canada, Limited, John']",['eng'],,['9781119032748'],384.0,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL21575806M,Fundamentals of human resource management,,9th ed.,2007,nju,"['Hoboken, NJ']",['Wiley'],['eng'],['047000794X'],['9780470007945'],456.0,
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL10279673M,Fundamentals of Human Resource Management,,9Rev Ed edition,"October 16, 2006",,,['John Wiley & Sons Inc'],['eng'],['0470126426'],['9780470126424'],1088.0,Paperback
BOOK00617,/works/OL1965131W,Fundamentals of human resource management,/books/OL22378172M,Fundamentals of human resource management,,8th ed.,2005,nju,"['Hoboken, NJ']",['Wiley'],['eng'],"['0471656801', '0471660795']",,425.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29401523M,Human Resource Management,Human Resource Management,,2019,,,"['Pearson Education, Limited']",['eng'],,['9780135172780'],720.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29176840M,Human Resource Management,Human Resource Management,,2014,,,"['Pearson Education, Limited']",['eng'],,['9780133545692'],99998.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29135381M,Human Resource Management,Human Resource Management,,2012,,,"['Pearson Education, Limited']",['eng'],,['9780133029864'],720.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29113662M,Human Resource Management,Human Resource Management,,2012,,,"['Pearson Education, Limited']",['eng'],,['9780132669184'],736.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29103485M,Human Resource Management,Human Resource Management Global Edition,,2012,,,"['Pearson Education, Limited', 'Pearson Education']",['eng'],,['9780273766025'],720.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29061114M,Human Resource Management,Human Resource Management,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780273750819'],6.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29060321M,Human Resource Management,Human Resource Management Global Edition,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780273748151'],784.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29020882M,Human Resource Management,Human Resource Management,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780136106050'],784.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29009398M,Human Resource Management,Human Resource Management,,2007,,,"['Pearson Education, Limited']",['eng'],,['9780138142735'],710.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL29005781M,Human Resource Management,Human Resource Management,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780132548601'],784.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL28970415M,Human Resource Management,Human Resource Management,,2004,,,"['Pearson Education, Limited']",['eng'],,['9780131276772'],752.0,
BOOK00618,/works/OL21393709W,Human Resource Management,/books/OL28967621M,Human Resource Management,Human Resource Management,,1999,,,"['Pearson Education, Limited']",['eng'],,['9780130156709'],736.0,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL51580516M,Human Resource Management,Human Resource Management,,2019,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119492177'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL40042590M,Human Resource Management,Human Resource Management Linking Strategy to Practice,,2008,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470383315'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39990215M,Human Resource Management,Human Resource Management Linking Strategy to Practice,,2009,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470552988'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39986735M,Human Resource Management,Human Resource Management,,2013,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118582923'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39928125M,Human Resource Management,Human Resource Management,,2011,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118139820'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39924912M,Human Resource Management,Human Resource Management,,2011,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470914052'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39924863M,Human Resource Management,Human Resource Management,,2011,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118139813'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39921615M,Human Resource Management,Human Resource Management,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118487044'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39921611M,Human Resource Management,Human Resource Management,,2012,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118142813'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL39918466M,Human Resource Management,Human Resource Management,,2011,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470926260'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL35586682M,Human Resource Management,Human Resource Management,,2014,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118801260'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL34573050M,Human Resource Management,Human Resource Management,,2019,,,"['Wiley & Sons, Limited, John']",['eng'],,['9781119492986'],,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL28789215M,Human Resource Management,Human Resource Management,,2014,,,"['Wiley & Sons Canada, Limited, John']",['eng'],,['9781118582800'],648.0,
BOOK00619,/works/OL1918475W,Human resource management,/books/OL27649726M,Human Resource Management,Human Resource Management,,"Oct 19, 2010",,,['Wiley'],[],['0470926600'],['9780470926604'],624.0,loose leaf
BOOK00619,/works/OL1918475W,Human resource management,/books/OL10334891M,Human Resource Management,,,"January 9, 2008",,,['Wiley'],['eng'],['0471717517'],['9780471717515'],656.0,Hardcover
BOOK00619,/works/OL1918475W,Human resource management,/books/OL23142503M,Human resource management,,,2008,nju,"['Hoboken, NJ']",['John Wiley & Sons'],['eng'],,['9780471717515'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL51668734M,Human Resource Management,Human Resource Management,,2012,,,,[],['1137000953'],['9781137000958'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL51665796M,Human Resource Management,Human Resource Management,,2017,,,['Bloomsbury UK'],['eng'],['1137586680'],['9781137586681'],1039.0,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL51664451M,Human Resource Management,Human Resource Management,,1999,,,,[],['1349273252'],['9781349273256'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL40324969M,Human Resource Management,Human Resource Management Theory and Practice,,2001,,,['Taylor & Francis Group'],['eng'],,['9781135647452'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL40310722M,Human Resource Management,Human Resource Management Theory and Practice,,2001,,,['Taylor & Francis Group'],['eng'],,['9781135647445'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL35874998M,Human Resource Management,Human Resource Management,,2021,,,['Palgrave Macmillan Limited'],['eng'],,['9781352012606'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL35870870M,Human Resource Management,Human Resource Management,,2021,,,['Palgrave Macmillan Limited'],['eng'],,['9781352013030'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL34577200M,Human Resource Management,Human Resource Management,,2001,,,['Taylor & Francis Group'],['eng'],,['9780585382562'],,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL33366466M,Human Resource Management,Human Resource Management,,2001,,,['Taylor & Francis Group'],['eng'],,['9781410605474'],432.0,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL28612643M,Human Resource Management,Human Resource Management Theory and Practice,,2017,,,['Palgrave Macmillan Limited'],['eng'],,['9781137572592'],688.0,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL27995509M,Human Resource Management,Human Resource Management,,"Feb 22, 1999",,,['Palgrave Macmillan'],[],['0333732073'],['9780333732076'],432.0,hardcover
BOOK00620,/works/OL3026340W,Human resource management,/books/OL9792743M,Human Resource Management,,3 edition,"September 17, 2003",,,['Palgrave Macmillan'],['eng'],['0333993268'],['9780333993262'],528.0,Paperback
BOOK00620,/works/OL3026340W,Human resource management,/books/OL10560324M,Human Resource Management,,3 edition,"December 5, 2006",,,['Palgrave MacMillan'],['eng'],['033399325X'],['9780333993255'],540.0,Hardcover
BOOK00620,/works/OL3026340W,Human resource management,/books/OL22822971M,Human resource management,,3rd ed.,2003,xxu,['New York'],['Palgrave Macmillan'],['eng'],['0333993268'],,540.0,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL6783115M,Human resource management,,2nd ed.,1999,nju,"['Mahwah, NJ']",['Macmillian Business'],['eng'],['0805838627'],,408.0,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL22819915M,Human resource management,,3rd ed.,2003,enk,['Basingstoke'],['Palgrave Macmillan'],['eng'],['033399325X'],,540.0,
BOOK00620,/works/OL3026340W,Human resource management,/books/OL832850M,Human resource management,,,1994,enk,"['Houndmills, Basingstoke, Hampshire']",['Macmillan'],['eng'],"['0333588762', '0333588770']",,342.0,
BOOK00621,/works/OL1984512W,Human resources management,/books/OL2228748M,Human resources management,,2nd ed.,1990,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0395433282'],,,
BOOK00621,/works/OL1984512W,Human resources management,/books/OL2559900M,Human resources management,,,1986,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0395356628'],,687.0,
BOOK00621,/works/OL1984512W,Human resources management,/books/OL1443446M,Human resources management,,3rd ed.,1994,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0395472784'],,,
BOOK00621,/works/OL1984512W,Human resources management,/books/OL3961470M,Human resources management,,5th ed.,2003,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0618123350'],,726.0,
BOOK00621,/works/OL1984512W,Human resources management,/books/OL7605569M,Human Resources Management,,,"July 21, 2006",,,"['Houghton Mifflin Company', 'Houghton Mifflin']",['eng'],['0618507213'],['9780618507214'],800.0,
BOOK00621,/works/OL1984512W,Human resources management,/books/OL709209M,Human resources management,,4th ed.,1998,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0395871328'],,667.0,
BOOK00622,/works/OL15643306W,Human resource management,/books/OL24767397M,Human resource management,Human resource management Gary Dessler,9th ed.,2003,nju,"['Upper Saddle River, N.J']",['Prentice Hall'],['eng'],"['0130664928', '0130452653']","['9780130664921', '9780130452658']",558.0,
BOOK00622,/works/OL15643306W,Human resource management,/books/OL24588262M,Human resource management,,9th ed.,2003,nju,"['Upper Saddle River, N.J']","['Prentice Hall', 'Pearson College Div']",['eng'],"['0130664928', '0130452653']","['9780130664921', '9780130452658']",558.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL23200922M,Human resource management,,9th ed.,2008,mau,['Boston'],['McGraw-Hill/Irwin'],['eng'],['0073530255'],['9780073530253'],415.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL1407569M,Human resource management,,4th ed.,1994,ilu,"['Burr Ridge, Ill']",['Irwin'],['eng'],['0256116458'],,559.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL3309004M,Human resource management,,8th ed.,2006,mau,['Boston'],['McGraw-Hill/Irwin'],['eng'],['0072987286'],,429.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL971071M,Human resource management,,5th ed.,1997,ilu,['Chicago'],['Irwin'],['eng'],['0256201935'],,560.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL22817150M,Human resource management,,7th ed.,2003,enk,"['Boston', 'London']",['McGraw-Hill'],['eng'],['0071151478'],,466.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL1874464M,Human resource management,,3rd ed.,1991,ilu,"['Homewood, IL']",['Irwin'],['eng'],['0256081131'],,545.0,
BOOK00623,/works/OL2959662W,Human resource management,/books/OL2748927M,Human resource management,,2nd ed.,1987,ilu,"['Homewood, Ill']",['Irwin'],['eng'],['0256036306'],,540.0,
BOOK00624,/works/OL1870276W,Human resource management,/books/OL1085209M,Human resource management,,6th ed.,1995,ilu,['Chicago'],['Irwin'],['eng'],['025614589X'],,728.0,
BOOK00624,/works/OL1870276W,Human resource management,/books/OL1549915M,Human resource management,,5th ed.,1992,ilu,"['Homewood, IL']",['Irwin'],['eng'],['0256091668'],,796.0,
BOOK00624,/works/OL1870276W,Human resource management,/books/OL6783291M,Human resource management,,8th ed.,2001,mau,['Boston'],['McGraw-Hill/Irwin'],['eng'],['0072312688'],,622.0,
BOOK00624,/works/OL1870276W,Human resource management,/books/OL3432206M,Human resource management,,10th ed.,2007,mau,['Boston'],['McGraw-Hill Irwin'],['eng'],['0073137111'],['9780073137117'],672.0,
BOOK00624,/works/OL1870276W,Human resource management,/books/OL679338M,Human resource management,,7th ed.,1998,mau,['Boston'],['Irwin McGraw Hill'],['eng'],"['0256235287', '0071153314']",,730.0,
BOOK00624,/works/OL1870276W,Human resource management,/books/OL22696123M,Human resource management,,,2010,mau,['Boston'],['McMcGraw-Hill'],['eng'],['0073381462'],['9780073381466'],,
BOOK00625,/works/OL3500981W,Strategic Human Resource Management,/books/OL9525725M,Strategic Human Resource Management,,2 edition,"January 6, 2005",,,['South-Western College Pub'],['eng'],['0324290438'],['9780324290431'],720.0,Hardcover
BOOK00626,/works/OL15711892W,Human resource management,/books/OL24747208M,Human resource management,Human resource management Gary Dessler,10th ed.,2005,nju,"['Upper Saddle River, N.J']",['Pearson/Prentice Hall'],['eng'],['0131440977'],['9780131440975'],725.0,
BOOK00626,/works/OL15711892W,Human resource management,/books/OL24635440M,Human resource management,,10th ed.,2005,nju,"['Upper Saddle River, N.J']",['Pearson/Prentice Hall'],['eng'],['0131440977'],['9780131440975'],725.0,
BOOK00627,/works/OL21342333W,Understanding Human Resources Management,/books/OL28907018M,Understanding Human Resources Management,Understanding Human Resources Management A Canadian Perspective,,2019,,,"['Nelson Education Limited', 'Nelson College Indigenous', 'Nelson Cengage Adapted']",['eng'],,['9780176798062'],440.0,
BOOK00628,/works/OL21358315W,Human Resource Management,/books/OL28930648M,Human Resource Management,Human Resource Management,,2018,,,"['Oxford University Press', 'Oxford University Press, USA']",['eng'],,['9780190419738'],512.0,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL39986683M,Human Resource Management,Human Resource Management,,2013,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118592120'],,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL39985167M,Human Resource Management,Human Resource Management,,2013,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780730302513'],,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL39985126M,Human Resource Management,Human Resource Management,,2013,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118699355'],,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL39978753M,Human Resource Management,Human Resource Management 20th Anniversary Edition,,2007,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470810804'],,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL39942644M,Human Resource Management,Human Resource Management,,2014,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780730306375'],,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL34950966M,Human Resource Management,Human Resource Management,,2020,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780730385356'],,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL33826024M,Human Resource Management,Human Resource Management,,2020,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780730385370'],664.0,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL7615367M,Human Resource Management,,,"October 20, 1998",,,['John Wiley & Sons Australia Ltd'],['eng'],['0471338389'],['9780471338383'],854.0,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL22843998M,Human resource management,,2nd ed.,1995,at ,['Brisbane'],['Wiley'],['eng'],['0471335401'],,596.0,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL7597484M,Human Resource Management,,,"October 15, 2004",,,['John Wiley & Sons Australia Ltd'],['eng'],['0470804033'],['9780470804032'],882.0,
BOOK00629,/works/OL8208029W,Human Resource Management,/books/OL9383367M,Human Resource Management,,4Rev Ed edition,"December 13, 2001",,,['John Wiley & Sons Australia'],['eng'],['0471343803'],['9780471343806'],868.0,Paperback
BOOK00630,/works/OL2038891W,Human resource management,/books/OL7271443M,Human Resource Management ,,,"July 18, 2001",,,['South-Western College Pub'],['eng'],['0030335094'],['9780030335099'],898.0,
BOOK00630,/works/OL2038891W,Human resource management,/books/OL7271093M,Human Resource Management,,,September 1998,,,['Harcourt Brace College Publishers'],['eng'],['0030223776'],['9780030223778'],904.0,
BOOK00630,/works/OL2038891W,Human resource management,/books/OL9225806M,Human Resource Management,,3rd edition,September 1998,,,['Harcourt Brace College Publishers'],['eng'],['0030223776'],['9780030223778'],904.0,Hardcover
BOOK00630,/works/OL2038891W,Human resource management,/books/OL3957784M,Human resource management,,4th ed.,2002,txu,['Fort Worth'],['Harcourt College Publishers'],['eng'],['0030335094'],,898.0,
BOOK00630,/works/OL2038891W,Human resource management,/books/OL398377M,Human resource management,,3rd ed.,1999,txu,['Fort Worth'],['Dryden Press'],['eng'],['0030223776'],,904.0,
BOOK00631,/works/OL15589903W,Human resource management,/books/OL24540999M,Human resource management,,,2007,ph ,['Quezon City'],['C & E Pub.'],['eng'],['9715845717'],['9789715845717'],448.0,
BOOK00632,/works/OL1965132W,Human resource management,/books/OL36278763M,Human Resource Management,Human Resource Management,,2013,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118413739'],,
BOOK00632,/works/OL1965132W,Human resource management,/books/OL378410M,Human resource management,,6th ed.,1999,nyu,['New York'],['John Wiley & Sons'],['eng'],['0471299898'],,546.0,
BOOK00632,/works/OL1965132W,Human resource management,/books/OL10335929M,Human Resource Management,,8Rev Ed edition,"October 31, 2006",,,['John Wiley & Sons Inc'],['eng'],['0471774421'],['9780471774426'],,Paperback
BOOK00632,/works/OL1965132W,Human resource management,/books/OL1407165M,Human resource management,,4th ed.,1994,nyu,['New York'],['John Wiley & Sons'],['eng'],"['0471311634', '0471576875']",,,
BOOK00632,/works/OL1965132W,Human resource management,/books/OL799374M,Human resource management,,5th ed.,1996,nyu,['New York'],['Wiley'],['eng'],['0471124206'],,,
BOOK00632,/works/OL1965132W,Human resource management,/books/OL10306564M,Human Resource Management,,2Rev Ed edition,"April 24, 2002",,,['John Wiley & Sons Inc'],['eng'],['0471269123'],['9780471269120'],,Paperback
BOOK00632,/works/OL1965132W,Human resource management,/books/OL23061330M,Administración de recursos humanos,,1a ed.,2001,mx ,"['México, D.F']",['Limusa'],['spa'],['9681859103'],,546.0,
BOOK00633,/works/OL20811346W,Fundamentals of Human Resource Management,/books/OL29060357M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management International Version,,2011,,,"['Pearson Education, Limited']",['eng'],,['9780132570138'],496.0,
BOOK00633,/works/OL20811346W,Fundamentals of Human Resource Management,/books/OL29006844M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780132555906'],496.0,
BOOK00633,/works/OL20811346W,Fundamentals of Human Resource Management,/books/OL28994697M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management International Edition,,2008,,,"['Pearson Education, Limited']",['eng'],,['9780137142811'],504.0,
BOOK00633,/works/OL20811346W,Fundamentals of Human Resource Management,/books/OL28331016M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,"Jul 15, 2015",,,['Pearson'],[],['0133848795'],['9780133848793'],,digital
BOOK00633,/works/OL20811346W,Fundamentals of Human Resource Management,/books/OL28327008M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,"Jan 14, 2018",,,['Pearson'],['eng'],['0134740211'],['9780134740218'],600.0,paperback
BOOK00633,/works/OL20811346W,Fundamentals of Human Resource Management,/books/OL28174036M,Fundamentals of Human Resource Management,Fundamentals of Human Resource Management,,"Jun 02, 2013",,,['Pearson'],[],['0133401804'],['9780133401806'],,digital
BOOK00634,/works/OL2025031W,Human resource management,/books/OL1750046M,Human resource management,,2nd ed.,1993,mau,['Boston'],"['Houghton Mifflin Co.', 'Houghton Mifflin Company, Boston']",['eng'],['0395523672'],,830.0,
BOOK00634,/works/OL2025031W,Human resource management,/books/OL822347M,Human resource management,,3rd ed.,1996,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0395748860'],,877.0,
BOOK00634,/works/OL2025031W,Human resource management,/books/OL2228746M,Human resource management,,,1990,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],,,785.0,
BOOK00634,/works/OL2025031W,Human resource management,/books/OL22776829M,Human resource management,,International student ed.,1993,xxk,"['Boston', 'London']",['Houghton Mifflin'],['eng'],['0395662230'],,768.0,
BOOK00634,/works/OL2025031W,Human resource management,/books/OL394249M,Human resource management,,4th ed.,1999,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0395908175'],,891.0,
BOOK00634,/works/OL2025031W,Human resource management,/books/OL22776765M,Human resource management,,,1990,xxk,['Boston'],['Houghton Mifflin'],['eng'],['0395472024'],,750.0,
BOOK00634,/works/OL2025031W,Human resource management,/books/OL3961461M,Human resource management,,5th ed.,2003,mau,['Boston'],['Houghton Mifflin Co.'],['eng'],['0618123296'],,886.0,
BOOK00635,/works/OL20178427W,Human Resource Management,/books/OL39931747M,Human Resource Management,"Human Resource Management Functions, Applications, Skill Development",,2013,,,"['SAGE Publications, Incorporated']",['eng'],,['9781452241654'],,
BOOK00635,/works/OL20178427W,Human Resource Management,/books/OL39918791M,Human Resource Management,"Human Resource Management Functions, Applications, and Skill Development",,2014,,,"['SAGE Publications, Incorporated']",['eng'],,['9781483313573'],,
BOOK00635,/works/OL20178427W,Human Resource Management,/books/OL38151110M,Human Resource Management,"Human Resource Management Functions, Applications, and Skill Development",,2022,,,"['SAGE Publications, Incorporated']",['eng'],,['9781544396897'],,
BOOK00635,/works/OL20178427W,Human Resource Management,/books/OL34570516M,Human Resource Management,"Human Resource Management Functions, Applications, and Skill Development",,2018,,,"['SAGE Publications, Incorporated']",['eng'],,['9781544331317'],,
