book_id,canonical_title,source_group,PC1,PC2,PC3
BOOK00293,Financial Management,Open Library only,4.276193097675115,0.3123205437127578,0.17325478901069502
BOOK00294,Human resource management,Open Library only,3.693493724756099,0.1735610880455352,1.0967720224027966
BOOK00295,"Mind Management, Not Time Management",Open Library only,2.398293858636142,-2.9855844176776567,-0.23176423109655697
BOOK00296,Strategic management and business policy,Open Library only,4.239160366867017,0.3380110744716521,0.802412983257945
BOOK00297,The Practice of Management,Open Library only,4.158476112580597,1.9309676774725366,-0.416495162152502
BOOK00298,Human Resource Management,Open Library only,3.072249118222005,-0.7338504090209972,0.0735900086236321
BOOK00299,Project management,Open Library only,2.8283960497475245,1.111905397905769,-0.6952475579294569
BOOK00300,Introduction to management accounting,Open Library only,3.3547223332234783,0.49535148053523875,-0.024567664965601678
BOOK00301,The Principles of Scientific Management,Open Library only,4.4953006552717225,4.209633475610665,-2.0116774760522644
BOOK00302,Management of organizational behavior,Open Library only,3.9924005204507913,0.6504295393720863,-0.3778994354574912
BOOK00303,Retailing management,Open Library only,2.683182238299231,-0.9925792103683071,-0.6375956109542671
BOOK00304,Strategic management,Open Library only,3.0343097030518704,0.25122153872149044,0.09692153314951979
BOOK00305,Operations Management,Open Library only,3.3491483170431477,0.38842100909594535,0.8129066546159178
BOOK00306,Contemporary management,Open Library only,2.113377164983777,-0.41137882499895423,0.32864625133317155
BOOK00307,Developing mangement skills,Open Library only,2.9472440352742297,0.9204759915667617,0.8887217308342157
BOOK00308,Essentials of management,Open Library only,3.290313102910711,0.15103143799528085,-0.9632364426592811
BOOK00309,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),Open Library only,2.954520942334706,-0.5652747598371801,0.4260852712894454
BOOK00310,Analysis for financial management,Open Library only,3.137787305985921,0.23990114410451033,0.10005816767332198
BOOK00311,Strategic market management,Open Library only,2.5896569170669785,0.32715036738200737,-0.005869252263733257
BOOK00312,Strategic management,Open Library only,3.003787963115119,0.22691223434502586,-0.09446604006277347
BOOK00313,Retailing management,Open Library only,2.0804034942451146,-0.18113448341250138,0.8662677412894162
BOOK00314,Supply chain logistics management,Open Library only,2.861443719262538,-1.8070351704081908,-0.4803799935882095
BOOK00315,The one minute manager,Open Library only,3.687213489134739,-0.19431831002075048,-0.21833955168899266
BOOK00316,Entrepreneurship,Open Library only,4.371725129712603,-0.9946842852403399,-0.09227992522160063
BOOK00317,Fundamentals of financial management,Open Library only,3.6217066595206653,0.3662436526775172,-0.03689159713216592
BOOK00318,Fundamentals of financial management,Open Library only,3.3959974565629545,1.0167555485288633,-0.10687059232283741
BOOK00319,Management information systems,Open Library only,2.727462503515328,-0.1426638978559905,0.17234993818243108
BOOK00320,Retail management,Open Library only,2.793588681615862,0.7503095414950899,0.13705425483848802
BOOK00321,Principles and Practice of Management,Open Library only,2.291182634924651,-2.552213562003401,0.013361699271914107
BOOK00322,Comprehensive stress management,Open Library only,2.2904326990850747,1.0142246011662208,0.6430134039481166
BOOK00323,Principles of management,Open Library only,3.8913130950144477,1.1434130478023639,-1.372382088624727
BOOK00324,Operations Management,Open Library only,1.604780197108844,-0.3909396870628115,0.7172404012313942
BOOK00325,Marketing management,Open Library only,1.5660800449365675,-1.087410182882114,0.3965372204033485
BOOK00326,Intermediate financial management,Open Library only,2.6856387568322777,0.7034094667001509,0.613532081794923
BOOK00327,Sales management,Open Library only,2.5266062908966793,0.6359247054669611,0.18908222822553122
BOOK00328,Strategic Management,Open Library only,2.6150708579981137,0.29440371423671463,0.5044357276364961
BOOK00329,Production & inventory management,Open Library only,2.2993399572284443,-0.15302890299476238,-0.7464767783955651
BOOK00330,Project management,Open Library only,2.16050168287797,-0.11190653103881591,1.2577096952120794
BOOK00331,Unraveling the mystery of health,Open Library only,2.152173251333685,-1.2691110406587411,-1.7953016798052228
BOOK00332,Mary Kay on people management,Open Library only,-0.47551622683558764,1.3584734350008447,-0.3563616175529555
BOOK00333,The 7 Habits of Highly Effective People,Open Library only,9.80376590262944,-2.7426019014758896,0.7756734047688815
BOOK00334,Armstrong's Handbook of Human Resource Management Practice,Open Library only,-0.9333243374470083,-0.5523909793517794,0.6245617394213208
BOOK00335,"People, Management and Organizations",Open Library only,-1.4339691974951911,-1.168399021077666,-0.22505232542635567
BOOK00336,Human resource management at work,Open Library only,-0.6323078962733896,0.5231603201054303,0.7895895493618851
BOOK00337,Supervisory management,Open Library only,1.4090941914352575,1.0413141740900873,0.3936639277622166
BOOK00339,Armstrong's Handbook of Strategic Human Resource Management,Open Library only,-1.2677305543657014,-0.2781785713991245,0.5519132783122709
BOOK00341,Hotel Management,Open Library only,-2.0512077130053448,-1.1257707190245447,0.07285868368850512
BOOK00343,Strategic People Management and Development,Open Library only,-1.9589442556485546,-0.5159933735610345,0.6297645571080098
BOOK00346,People management and development,Open Library only,-1.6863563241948747,0.2041745066744984,-0.3768999952213351
BOOK00350,Organizational Behavior,Open Library only,0.11334521301744319,-0.6009456015585066,0.59621801262912
BOOK00351,The People of the Abyss,Open Library only,5.214298137043785,4.90929430225293,-1.9252058463637682
BOOK00352,Olson People Management Skills Set,Open Library only,-1.5063046713668204,0.7637139639964728,-1.412496594115374
BOOK00354,Armstrong's Handbook of Human Resource Management Practice,Open Library only,-1.3983032813204241,-0.3328464252493755,0.310268787108747
BOOK00355,How to Be a Super-Effective Manager,Open Library only,-0.7979849217398269,1.0717761135447792,-0.9364908685479366
BOOK00356,Other People Manage,Open Library only,-2.257815413107402,-0.9130722703808455,-0.001735565591187608
BOOK00357,Team play,Open Library only,-1.5819798322864607,0.43706148367134817,-0.5728390269608054
BOOK00359,The people manager's pocketbook,Open Library only,-1.6524317600386003,0.4376721962008832,-1.1381819496801155
BOOK00361,Armstrong's Handbook of Strategic Human Resource Management,Open Library only,-1.4092072633802446,0.15870568326100823,0.5658906224609999
BOOK00363,Mastering people management,Open Library only,-1.7359329535653316,0.25136261460340337,-0.9814307242885391
BOOK00364,People management for small business,Open Library only,-1.339302284313358,1.1363331271914325,-1.7259990448985263
BOOK00365,Perspectives in People Management,Open Library only,-2.1951895179623535,-0.7733400841827357,-0.11929898463486976
BOOK00371,International human resource management,Open Library only,0.2713724760250062,0.2983820227936985,0.13291300127949227
BOOK00374,Management,Open Library only,2.275556573411234,1.0710078081993326,-0.3800850532577667
BOOK00381,Strategic management,Open Library only,2.0477881334771784,0.36725891282739037,0.9471939878706114
BOOK00382,Strategic management,Open Library only,0.774381571754115,-0.6459600493189717,0.841927581702978
BOOK00383,Strategic management,Open Library only,2.0297266952129465,-1.0778735971611262,-1.8841801278373607
BOOK00384,Strategic management,Open Library only,1.0507906925176327,1.2594303126759212,1.3186122636221045
BOOK00385,Strategic Management,Open Library only,0.9487420338594459,0.7811320558772904,1.5214287336687486
