matrix_row,book_id,canonical_title,source_group,core_zero_vector,enriched_zero_vector
1404,BOOK01405,The Seven Games of Leadership,LeadershipNow only,False,False
1405,BOOK01406,How to Think Like a Philosopher,LeadershipNow only,False,False
1406,BOOK01407,How to Think Like an Economist,LeadershipNow only,False,False
1407,BOOK01408,The World of Work to 2030,LeadershipNow only,False,False
1408,BOOK01409,A Year of Creativity,LeadershipNow only,False,False
1409,BOOK01410,KIND,LeadershipNow only,False,False
1410,BOOK01411,The Stoic Capitalist,LeadershipNow only,False,False
1411,BOOK01412,The Flexible Method,LeadershipNow only,False,False
1412,BOOK01413,How To Be A CEO,LeadershipNow only,False,False
1413,BOOK01414,Our Next Reality,LeadershipNow only,False,False
1414,BOOK01415,The Power to Change,LeadershipNow only,False,False
1415,BOOK01416,Becoming FDR,LeadershipNow only,False,False
1416,BOOK01417,Balancing Acts,LeadershipNow only,False,False
1417,BOOK01418,Get What You Want,LeadershipNow only,False,False
1418,BOOK01419,Disrupting the Game,LeadershipNow only,False,False
1419,BOOK01420,Hero on a Mission,LeadershipNow only,False,False
1420,BOOK01421,How to Grow Your Small Business,LeadershipNow only,False,False
1421,BOOK01422,Coach Builder,LeadershipNow only,False,False
1422,BOOK01423,Undistracted,LeadershipNow only,False,False
1423,BOOK01424,"Choose Your Story, Change Your Life",LeadershipNow only,False,False
1424,BOOK01425,The Power of Potential,LeadershipNow only,False,False
1425,BOOK01426,The Secret Society of Success,LeadershipNow only,False,False
1426,BOOK01427,The Art of the Tale,LeadershipNow only,False,False
1427,BOOK01428,Leading through Disruption,LeadershipNow only,False,False
1428,BOOK01429,Come Up for Air,LeadershipNow only,False,False
1429,BOOK01430,Overcoming Impossible,LeadershipNow only,False,False
1430,BOOK01431,The Leader's Guide to Managing Risk,LeadershipNow only,False,False
1431,BOOK01432,The Ultimate Guide to Developing Leaders,LeadershipNow only,False,False
1432,BOOK01433,The Hive Mind at Work,LeadershipNow only,False,False
1433,BOOK01434,Powerful Phrases for Dealing with Workplace Conflict,LeadershipNow only,False,False
1434,BOOK01435,Be the Unicorn,LeadershipNow only,False,False
1435,BOOK01436,Building a StoryBrand 2.0,LeadershipNow only,False,False
1436,BOOK01437,Rethinking Work,LeadershipNow only,False,False
1437,BOOK01438,Darkhorse,LeadershipNow only,False,False
1438,BOOK01439,The Future Begins with Z,LeadershipNow only,False,False
1439,BOOK01440,The Perfect Story,LeadershipNow only,False,False
1440,BOOK01441,"Think This, Not That",LeadershipNow only,False,False
1441,BOOK01442,The Charismatic Leader,LeadershipNow only,False,False
1442,BOOK01443,What's in It for Them?,LeadershipNow only,False,False
1443,BOOK01444,Be Your Future Self Now,LeadershipNow only,False,False
1444,BOOK01445,The Science of Scaling,LeadershipNow only,False,False
1445,BOOK01446,Be the Calm or Be the Storm,LeadershipNow only,False,False
1446,BOOK01447,Limitless Expanded Edition,LeadershipNow only,False,False
1447,BOOK01448,10x Is Easier Than 2x,LeadershipNow only,False,False
1448,BOOK01449,Gravitas,LeadershipNow only,False,False
1449,BOOK01450,Protect Your Peace,LeadershipNow only,True,True
1450,BOOK01451,Success Is a Numbers Game,LeadershipNow only,False,False
1451,BOOK01452,Breaking Bias,LeadershipNow only,False,False
1452,BOOK01453,Intentionality,LeadershipNow only,False,False
1453,BOOK01454,7 Rules of Self-Reliance,LeadershipNow only,False,False
1454,BOOK01455,Unicorn Team,LeadershipNow only,False,False
1455,BOOK01456,12 Notes,LeadershipNow only,False,False
1456,BOOK01457,Trust Matters More Than Ever,LeadershipNow only,False,False
1457,BOOK01458,The Compass Within,LeadershipNow only,False,False
1458,BOOK01459,Lying Numbers,LeadershipNow only,False,False
1459,BOOK01460,The Long View,LeadershipNow only,False,False
1460,BOOK01461,InCredible Communication,LeadershipNow only,False,False
1461,BOOK01462,The Awareness Code,LeadershipNow only,False,False
1462,BOOK01463,How to Be a Founder,LeadershipNow only,False,False
1463,BOOK01464,Leadership in Star Trek,LeadershipNow only,False,False
1464,BOOK01465,Wanamaker's Temple,LeadershipNow only,False,False
1465,BOOK01466,Intentional Leadership,LeadershipNow only,False,False
1466,BOOK01467,The Trials of Harry S. Truman,LeadershipNow only,False,False
1467,BOOK01468,How Countries Go Broke,LeadershipNow only,False,False
1468,BOOK01469,The Founders,LeadershipNow only,False,False
1469,BOOK01470,Chasing Automation,LeadershipNow only,False,False
1470,BOOK01471,Design Leadership Ignited,LeadershipNow only,False,False
1471,BOOK01472,Unleash Your Complexity Genius,LeadershipNow only,False,False
1472,BOOK01473,Venture Meets Mission,LeadershipNow only,False,False
1473,BOOK01474,Good Money Revolution,LeadershipNow only,False,False
1474,BOOK01475,The Datapreneurs,LeadershipNow only,False,False
1475,BOOK01476,Startup Story,LeadershipNow only,False,False
1476,BOOK01477,The Mentally Strong Leader,LeadershipNow only,False,False
1477,BOOK01478,Flying for Peanuts,LeadershipNow only,False,False
1478,BOOK01479,Risks and Returns,LeadershipNow only,False,False
1479,BOOK01480,The RevOps Advantage,LeadershipNow only,False,False
1480,BOOK01481,Healthy Calling,LeadershipNow only,True,False
1481,BOOK01482,Formed to Lead,LeadershipNow only,False,False
1482,BOOK01483,How Leaders Lose Their Way,LeadershipNow only,False,False
1483,BOOK01484,Understanding Organizations...Finally!,LeadershipNow only,False,False
1484,BOOK01485,Building Better Organizations,LeadershipNow only,False,False
1485,BOOK01486,Simple Truths of Leadership,LeadershipNow only,False,False
1486,BOOK01487,The Revelation Conversation,LeadershipNow only,False,False
1487,BOOK01488,From Conflict to Courage,LeadershipNow only,False,False
1488,BOOK01489,Reach,LeadershipNow only,False,False
1489,BOOK01490,I Wish I'd Known This,LeadershipNow only,False,False
1490,BOOK01491,Holding the Calm,LeadershipNow only,False,False
1491,BOOK01492,Show the Value of What You Do,LeadershipNow only,False,False
1492,BOOK01493,The Human Side of Innovation,LeadershipNow only,False,False
1493,BOOK01494,Communicate with Courage,LeadershipNow only,False,False
1494,BOOK01495,Leadership Two Words at a Time,LeadershipNow only,False,False
1495,BOOK01496,The Art of Conscious Conversations,LeadershipNow only,False,False
1496,BOOK01497,The Long-Distance Team,LeadershipNow only,False,False
1497,BOOK01498,Office Shock,LeadershipNow only,False,False
1498,BOOK01499,Revolutionizing Business Operations,LeadershipNow only,False,False
1499,BOOK01500,Why Motivating People Doesn't Work...and What Does,LeadershipNow only,False,False
1500,BOOK01501,Take Your Company Global,LeadershipNow only,False,False
1501,BOOK01502,Compassionate Accountability,LeadershipNow only,False,False
1502,BOOK01503,Breakthrough Coaching,LeadershipNow only,False,False
1503,BOOK01504,The Secret of Culture Change,LeadershipNow only,False,False
1504,BOOK01505,The Heart of Innovation,LeadershipNow only,False,False
1505,BOOK01506,The Possible Self,LeadershipNow only,False,False
1506,BOOK01507,Simple Truths of Leadership Playbook,LeadershipNow only,False,False
1507,BOOK01508,Head & Heart,LeadershipNow only,False,False
1508,BOOK01509,The Generous Leader,LeadershipNow only,False,False
1509,BOOK01510,Thinking at the Speed of Bias,LeadershipNow only,False,False
1510,BOOK01511,From Founder to Future,LeadershipNow only,False,False
1511,BOOK01512,"Human First, Leader Second",LeadershipNow only,False,False
1512,BOOK01513,Fierce Resilience,LeadershipNow only,False,False
1513,BOOK01514,Radical Listening,LeadershipNow only,False,False
1514,BOOK01515,The Courage Gap,LeadershipNow only,False,False
1515,BOOK01516,"Change Your Questions, Change Your Life:",LeadershipNow only,False,False
1516,BOOK01517,"Change Your Questions, Change Your Life Workbook:",LeadershipNow only,False,False
1517,BOOK01518,Smart Brevity,LeadershipNow only,False,False
1518,BOOK01519,Champion Mindset,LeadershipNow only,False,False
1519,BOOK01520,The Strategists,LeadershipNow only,False,False
1520,BOOK01521,Emotional,LeadershipNow only,False,False
1521,BOOK01522,The View from Ninety,LeadershipNow only,False,False
1522,BOOK01523,Inside Out,LeadershipNow only,False,False
1523,BOOK01524,The Brain-Friendly Workplace,LeadershipNow only,False,False
1524,BOOK01525,Positive Communication for Leaders,LeadershipNow only,False,False
1525,BOOK01526,Dancing with Disruption,LeadershipNow only,False,False
1526,BOOK01527,The A-Ha! Method,LeadershipNow only,False,False
1527,BOOK01528,Emotion By Design,LeadershipNow only,False,False
1528,BOOK01529,Becoming a Changemaker,LeadershipNow only,False,False
1529,BOOK01530,The Wisdom of the Bullfrog,LeadershipNow only,False,False
1530,BOOK01531,Mastering Community,LeadershipNow only,False,False
1531,BOOK01532,Seek,LeadershipNow only,False,False
1532,BOOK01533,Hope for Cynics,LeadershipNow only,True,False
1533,BOOK01534,Sideline CEO,LeadershipNow only,False,False
1534,BOOK01535,Conquering Crisis,LeadershipNow only,False,False
1535,BOOK01536,Leadership Not by the Book,LeadershipNow only,False,False
1536,BOOK01537,For Profit,LeadershipNow only,False,False
1537,BOOK01538,Nobody's Fool,LeadershipNow only,False,False
1538,BOOK01539,The Self Delusion,LeadershipNow only,False,False
1539,BOOK01540,How to Expect the Unexpected,LeadershipNow only,False,False
1540,BOOK01541,The Quest for Character,LeadershipNow only,False,False
1541,BOOK01542,Awaken Your Genius,LeadershipNow only,False,False
1542,BOOK01543,For the Culture,LeadershipNow only,False,False
1543,BOOK01544,The Crux,LeadershipNow only,False,False
1544,BOOK01545,How to Beat a Broken Game,LeadershipNow only,False,False
1545,BOOK01546,The Future Is Analog,LeadershipNow only,False,False
1546,BOOK01547,The Tao of Alibaba,LeadershipNow only,False,False
1547,BOOK01548,The Sound of the Future,LeadershipNow only,False,False
1548,BOOK01549,Credible,LeadershipNow only,False,False
1549,BOOK01550,The Life Cycle of a CEO,LeadershipNow only,False,False
1550,BOOK01551,A Leader's Destiny,LeadershipNow only,False,False
1551,BOOK01552,The Creativity Choice,LeadershipNow only,False,False
1552,BOOK01553,Pattern Breakers,LeadershipNow only,False,False
1553,BOOK01554,Meaningful Work,LeadershipNow only,False,False
1554,BOOK01555,There's Got to Be a Better Way,LeadershipNow only,False,False
1555,BOOK01556,The Dark Pattern,LeadershipNow only,False,False
1556,BOOK01557,Manage Yourself to Lead Others,LeadershipNow only,False,False
1557,BOOK01558,Why Managers Matter,LeadershipNow only,False,False
1558,BOOK01559,"Warriors, Rebels, and Saints",LeadershipNow only,True,False
1559,BOOK01560,The Greatest Capitalist Who Ever Lived,LeadershipNow only,False,False
1560,BOOK01561,You Can Be Yourself Here,LeadershipNow only,True,True
1561,BOOK01562,End Game First,LeadershipNow only,False,False
1562,BOOK01563,The Learn-It-All Leader,LeadershipNow only,False,False
1563,BOOK01564,Best Team Ever,LeadershipNow only,False,False
1564,BOOK01565,Blindspots,LeadershipNow only,False,False
1565,BOOK01566,The Thinker's Edge,LeadershipNow only,False,False
1566,BOOK01567,Trust,LeadershipNow only,False,False
1567,BOOK01568,"Go Woke, Go Broke",LeadershipNow only,False,False
1568,BOOK01569,Nobody Is Coming to Save You,LeadershipNow only,False,False
1569,BOOK01570,The Relationship-Driven Leader,LeadershipNow only,False,False
1570,BOOK01571,Proactive Problem Solving,LeadershipNow only,False,False
1571,BOOK01572,Get Pay Right,LeadershipNow only,False,False
1572,BOOK01573,On the Edge,LeadershipNow only,False,False
1573,BOOK01574,Blind Spot,LeadershipNow only,False,False
1574,BOOK01575,Culture Shock,LeadershipNow only,False,False
1575,BOOK01576,The Ravens,LeadershipNow only,False,False
1576,BOOK01577,Lead Well,LeadershipNow only,False,False
1577,BOOK01578,In Praise of the Office,LeadershipNow only,False,False
1578,BOOK01579,An Unplanned Life,LeadershipNow only,False,False
1579,BOOK01580,How to Hold Power,LeadershipNow only,False,False
1580,BOOK01581,The Transformation Factor,LeadershipNow only,False,False
1581,BOOK01582,Leading Lightly,LeadershipNow only,False,False
1582,BOOK01583,Finding the Way,LeadershipNow only,False,False
1583,BOOK01584,Elite and True,LeadershipNow only,False,False
1584,BOOK01585,All the War They Want,LeadershipNow only,False,False
1585,BOOK01586,Perpetual Transformation,LeadershipNow only,False,False
1586,BOOK01587,The Peacemaker,LeadershipNow only,False,False
1587,BOOK01588,Becoming a Master Communicator,LeadershipNow only,False,False
1588,BOOK01589,Ignite a Shift,LeadershipNow only,False,False
1589,BOOK01590,The Leader’s Toolbox,LeadershipNow only,False,False
1590,BOOK01591,Leading to Succeed,LeadershipNow only,False,False
1591,BOOK01592,The Decisive Manager,LeadershipNow only,False,False
1592,BOOK01593,How to Win Friends and Manage Remotely,LeadershipNow only,False,False
1593,BOOK01594,Lead Boldly,LeadershipNow only,False,False
1594,BOOK01595,The Trifecta of Trust,LeadershipNow only,False,False
1595,BOOK01596,The Leader's Playlist,LeadershipNow only,False,False
1596,BOOK01597,The Unicorn Within,LeadershipNow only,False,False
1597,BOOK01598,Stage (Not Age),LeadershipNow only,False,False
1598,BOOK01599,Nothing Is Random,LeadershipNow only,False,False
1599,BOOK01600,Flawed Commanders and Strategy in the Battles for Italy,LeadershipNow only,False,False
1600,BOOK01601,Human Design For Business,LeadershipNow only,False,False
1601,BOOK01602,The Five Rules,LeadershipNow only,False,False
1602,BOOK01603,The Innovative Leader,LeadershipNow only,False,False
1603,BOOK01604,Impact,LeadershipNow only,False,False
1604,BOOK01605,One Move Makes All the Difference,LeadershipNow only,False,False
1605,BOOK01606,I Don’t Understand,LeadershipNow only,False,False
1606,BOOK01607,Lead With AI,LeadershipNow only,False,False
1607,BOOK01608,Ignite All,LeadershipNow only,False,False
1608,BOOK01609,The Open Culture Handbook,LeadershipNow only,False,False
1609,BOOK01610,The Risk Paradox,LeadershipNow only,False,False
1610,BOOK01611,Lead and Let Live,LeadershipNow only,False,False
1611,BOOK01612,Beyond High Performance,LeadershipNow only,False,False
1612,BOOK01613,Relationships at Work,LeadershipNow only,False,False
1613,BOOK01614,Prepare for Impact,LeadershipNow only,False,False
1614,BOOK01615,Mindstuck,LeadershipNow only,False,False
1615,BOOK01616,Becoming Coachable,LeadershipNow only,False,False
1616,BOOK01617,Modern Achievement,LeadershipNow only,False,False
1617,BOOK01618,Resilience@Work,LeadershipNow only,False,False
1618,BOOK01619,Hunting Discomfort,LeadershipNow only,False,False
1619,BOOK01620,Leaders Leap,LeadershipNow only,False,False
1620,BOOK01621,Angels and Entrepreneurs,LeadershipNow only,False,False
1621,BOOK01622,No Red Lights,LeadershipNow only,False,False
1622,BOOK01623,Stand Alone,LeadershipNow only,False,False
1623,BOOK01624,SLAY the Bully,LeadershipNow only,False,False
1624,BOOK01625,How the Best Did It,LeadershipNow only,False,False
1625,BOOK01626,Grace Under Pressure,LeadershipNow only,False,False
1626,BOOK01627,Building Trust,LeadershipNow only,False,False
1627,BOOK01628,Turning Small Talk into Big Talk,LeadershipNow only,False,False
1628,BOOK01629,Generosity Wins,LeadershipNow only,False,False
1629,BOOK01630,The Perfect 10,LeadershipNow only,False,False
1630,BOOK01631,Aliveness Mindset,LeadershipNow only,False,False
1631,BOOK01632,Awaken Your Potential,LeadershipNow only,False,False
1632,BOOK01633,Fire in the Hole!,LeadershipNow only,False,False
1633,BOOK01634,Aware,LeadershipNow only,True,False
1634,BOOK01635,The Public Relations Handbook,LeadershipNow only,False,False
1635,BOOK01636,Straight Talk,LeadershipNow only,False,False
1636,BOOK01637,The Art of Principled Entrepreneurship,LeadershipNow only,False,False
1637,BOOK01638,The Leadership Secrets of Nick Saban,LeadershipNow only,False,False
1638,BOOK01639,The New Roaring Twenties,LeadershipNow only,False,False
1639,BOOK01640,No Point B,LeadershipNow only,False,False
1640,BOOK01641,7 Rules of Power,LeadershipNow only,False,False
1641,BOOK01642,Unlock Your Potential,LeadershipNow only,False,False
1642,BOOK01643,There Is No Box,LeadershipNow only,False,False
1643,BOOK01644,"Fall in Love with the Problem, Not the Solution",LeadershipNow only,False,False
1644,BOOK01645,Experiential Intelligence,LeadershipNow only,False,False
1645,BOOK01646,Never Ride a Rollercoaster Upside Down,LeadershipNow only,False,False
1646,BOOK01647,Joy of Agility,LeadershipNow only,False,False
1647,BOOK01648,Culture Rules,LeadershipNow only,False,False
1648,BOOK01649,"Farther, Faster, and Far Less Drama",LeadershipNow only,False,False
1649,BOOK01650,The Ultimate Guide to Power & Influence,LeadershipNow only,False,False
1650,BOOK01651,The 6 Types of Working Genius,LeadershipNow only,False,False
1651,BOOK01652,Mastering Uncertainty,LeadershipNow only,False,False
1652,BOOK01653,The 32 Principles,LeadershipNow only,False,False
1653,BOOK01654,The Vagrant,LeadershipNow only,False,False
1654,BOOK01655,Fast Forward,LeadershipNow only,False,False
1655,BOOK01656,Belonging Rules,LeadershipNow only,False,False
1656,BOOK01657,The Idea Is the Easy Part,LeadershipNow only,False,False
1657,BOOK01658,Ask Like an Auctioneer,LeadershipNow only,False,False
1658,BOOK01659,Crossing the Desert,LeadershipNow only,True,True
1659,BOOK01660,Uncommon Greatness,LeadershipNow only,False,False
1660,BOOK01661,Irreplaceable,LeadershipNow only,False,False
1661,BOOK01662,Making Waves,LeadershipNow only,False,False
1662,BOOK01663,Unstoppable Mindset,LeadershipNow only,False,False
1663,BOOK01664,The Hacker Mindset,LeadershipNow only,False,False
1664,BOOK01665,Shine,LeadershipNow only,False,False
1665,BOOK01666,The Score That Matters,LeadershipNow only,False,False
1666,BOOK01667,Becoming a Self-Reliant Leader,LeadershipNow only,False,False
1667,BOOK01668,Elevate Your Excellence,LeadershipNow only,False,False
1668,BOOK01669,Rebel,LeadershipNow only,False,False
1669,BOOK01670,The Entrepreneurial Mindset Advantage,LeadershipNow only,False,False
1670,BOOK01671,Go One More,LeadershipNow only,False,False
1671,BOOK01672,Perseverance > Endurance,LeadershipNow only,False,False
1672,BOOK01673,Leading Giants,LeadershipNow only,False,False
1673,BOOK01674,Detach,LeadershipNow only,False,False
1674,BOOK01675,All Business Is Personal,LeadershipNow only,False,False
1675,BOOK01676,Reinventing the Leader,LeadershipNow only,False,False
1676,BOOK01677,Time to Get Real,LeadershipNow only,False,False
1677,BOOK01678,"Founders, Keepers",LeadershipNow only,False,False
1678,BOOK01679,Unruly,LeadershipNow only,False,False
1679,BOOK01680,Lead Every Day,LeadershipNow only,False,False
1680,BOOK01681,The Transformation Principles,LeadershipNow only,False,False
1681,BOOK01682,"Small Moves, Big Life",LeadershipNow only,False,False
1682,BOOK01683,You to the Power of Two,LeadershipNow only,False,False
1683,BOOK01684,Building Corporate Soul,LeadershipNow only,False,False
1684,BOOK01685,The Double Bottom Line,LeadershipNow only,True,False
1685,BOOK01686,The Culture Climb,LeadershipNow only,False,False
1686,BOOK01687,Don't Lead Alone,LeadershipNow only,False,False
1687,BOOK01688,The Growth Leader,LeadershipNow only,False,False
1688,BOOK01689,A Hidden Force,LeadershipNow only,False,False
1689,BOOK01690,Delivering the Wow,LeadershipNow only,False,False
1690,BOOK01691,Founded,LeadershipNow only,False,False
1691,BOOK01692,Grow,LeadershipNow only,False,False
1692,BOOK01693,When Grit Is Not Enough,LeadershipNow only,False,False
1693,BOOK01694,Brand ON!,LeadershipNow only,False,False
1694,BOOK01695,Running the Gauntlet,LeadershipNow only,False,False
1695,BOOK01696,The Power of Culture,LeadershipNow only,False,False
1696,BOOK01697,50 Ideas that Changed the World of Work,LeadershipNow only,False,False
1697,BOOK01698,Habits of a Peacemaker,LeadershipNow only,False,False
1698,BOOK01699,A Failure of Nerve in 52 Weeks,LeadershipNow only,False,False
1699,BOOK01700,Momentum,LeadershipNow only,False,False
1700,BOOK01701,"Mentally Fit, Powerfully Resilient, Competitively Strong",LeadershipNow only,False,False
1701,BOOK01702,Winning for Life,LeadershipNow only,False,False
1702,BOOK01703,Be Astonishing,LeadershipNow only,False,False
1703,BOOK01704,Positive Influence,LeadershipNow only,False,False
1704,BOOK01705,The Seven Tensions of Negotiation,LeadershipNow only,False,False
1705,BOOK01706,Winning Through Failure,LeadershipNow only,False,False
1706,BOOK01707,Stop the Shift Show,LeadershipNow only,False,False
1707,BOOK01708,Extreme Balance,LeadershipNow only,False,False
1708,BOOK01709,The Seismic Shift In Leadership,LeadershipNow only,False,False
1709,BOOK01710,Your Time With The Baton,LeadershipNow only,False,False
1710,BOOK01711,From Welfare To CEO,LeadershipNow only,False,False
1711,BOOK01712,The Farmer’s Code,LeadershipNow only,False,False
1712,BOOK01713,Leading for Impact,LeadershipNow only,False,False
1713,BOOK01714,Upheaval,LeadershipNow only,False,False
1714,BOOK01715,The Goodwill Jar,LeadershipNow only,False,False
1715,BOOK01716,From Tension to Transformation,LeadershipNow only,False,False
1716,BOOK01717,Leadership Shock,LeadershipNow only,False,False
1717,BOOK01718,"Dark, Dirty, Dangerous",LeadershipNow only,False,False
1718,BOOK01719,Change,LeadershipNow only,False,False
1719,BOOK01720,Shackleton,LeadershipNow only,True,True
1720,BOOK01721,Your Year of Wonders,LeadershipNow only,False,False
1721,BOOK01722,The Gift of Lift,LeadershipNow only,False,False
1722,BOOK01723,Take Charge of You,LeadershipNow only,False,False
1723,BOOK01724,Talent,LeadershipNow only,False,False
1724,BOOK01725,Irresistible,LeadershipNow only,False,False
1725,BOOK01726,Leading Through Inflation,LeadershipNow only,False,False
1726,BOOK01727,Wonderhell,LeadershipNow only,False,False
1727,BOOK01728,The Power of Conscious Connection,LeadershipNow only,False,False
1728,BOOK01729,Going on Offense,LeadershipNow only,False,False
1729,BOOK01730,The Illusion of Innovation,LeadershipNow only,False,False
1730,BOOK01731,Non-Obvious Thinking,LeadershipNow only,False,False
1731,BOOK01732,Unlimited Heart,LeadershipNow only,False,False
1732,BOOK01733,Beyond Eureka!,LeadershipNow only,True,True
1733,BOOK01734,The Arts of Leading,LeadershipNow only,False,False
1734,BOOK01735,The Flexibility Paradigm,LeadershipNow only,True,False
1735,BOOK01736,Resilience That Works,LeadershipNow only,False,False
1736,BOOK01737,The Digital Mindset,LeadershipNow only,False,False
1737,BOOK01738,The Synergy Solution,LeadershipNow only,False,False
1738,BOOK01739,"I, Human",LeadershipNow only,False,False
1739,BOOK01740,Compassionate Leadership,LeadershipNow only,False,False
1740,BOOK01741,Both/And Thinking,LeadershipNow only,False,False
1741,BOOK01742,Getting Along,LeadershipNow only,False,False
1742,BOOK01743,Radically Human,LeadershipNow only,False,False
1743,BOOK01744,Smart Growth,LeadershipNow only,False,False
1744,BOOK01745,Love + Work,LeadershipNow only,False,False
1745,BOOK01746,The Necessary Journey,LeadershipNow only,False,False
1746,BOOK01747,Beyond Disruption,LeadershipNow only,False,False
1747,BOOK01748,Results,LeadershipNow only,False,False
1748,BOOK01749,Competing in the New World of Work,LeadershipNow only,False,False
1749,BOOK01750,Beyond Digital,LeadershipNow only,False,False
1750,BOOK01751,The Anxious Achiever,LeadershipNow only,True,True
1751,BOOK01752,Smarter Collaboration,LeadershipNow only,False,False
1752,BOOK01753,Ethical Machines,LeadershipNow only,False,False
1753,BOOK01754,Move Fast and Fix Things,LeadershipNow only,False,False
1754,BOOK01755,The Upside of Uncertainty,LeadershipNow only,False,False
1755,BOOK01756,Good Power,LeadershipNow only,False,False
1756,BOOK01757,HBR at 100,LeadershipNow only,False,False
1757,BOOK01758,Higher Ground,LeadershipNow only,False,False
1758,BOOK01759,Energy Rising,LeadershipNow only,False,False
1759,BOOK01760,A New Way to Think,LeadershipNow only,False,False
1760,BOOK01761,Open Talent,LeadershipNow only,False,False
1761,BOOK01762,Real-Time Leadership,LeadershipNow only,False,False
1762,BOOK01763,Breaking Through,LeadershipNow only,False,False
1763,BOOK01764,The Microstress Effect,LeadershipNow only,False,False
1764,BOOK01765,The Case for Good Jobs,LeadershipNow only,False,False
1765,BOOK01766,Power and Prediction,LeadershipNow only,False,False
1766,BOOK01767,All-in On AI,LeadershipNow only,False,False
1767,BOOK01768,The World Is Your Office,LeadershipNow only,False,False
1768,BOOK01769,Power to the Middle,LeadershipNow only,False,False
1769,BOOK01770,The Emotionally Intelligent Team,LeadershipNow only,False,False
1770,BOOK01771,The Leap to Leader,LeadershipNow only,False,False
1771,BOOK01772,Never Not Working,LeadershipNow only,False,False
1772,BOOK01773,Bridgebuilders,LeadershipNow only,False,False
1773,BOOK01774,Know What Matters,LeadershipNow only,False,False
1774,BOOK01775,Smart Rivals,LeadershipNow only,False,False
1775,BOOK01776,Why Are We Here?,LeadershipNow only,False,False
1776,BOOK01777,The AI-Savvy Leader,LeadershipNow only,False,False
1777,BOOK01778,The Age of Outrage,LeadershipNow only,False,False
1778,BOOK01779,Mindmasters,LeadershipNow only,False,False
1779,BOOK01780,Employment Is Dead,LeadershipNow only,False,False
1780,BOOK01781,The Harvard Business Review Sales Management Handbook,LeadershipNow only,False,False
1781,BOOK01782,"Bosses, Coworkers, and Building Great Work Relationships",LeadershipNow only,False,False
1782,BOOK01783,Triple Fit Strategy,LeadershipNow only,False,False
1783,BOOK01784,Leadership Unblocked,LeadershipNow only,False,False
1784,BOOK01785,How Leaders Learn,LeadershipNow only,False,False
1785,BOOK01786,Leading Through,LeadershipNow only,False,False
1786,BOOK01787,The Growth Dilemma,LeadershipNow only,False,False
1787,BOOK01788,G.O.A.T. Wisdom,LeadershipNow only,False,False
1788,BOOK01789,HBR Daily Leader,LeadershipNow only,False,False
1789,BOOK01790,Don't Be Yourself,LeadershipNow only,False,False
1790,BOOK01791,Rebooting Tech Culture,LeadershipNow only,False,False
1791,BOOK01792,Where Leadership Begins,LeadershipNow only,False,False
1792,BOOK01793,Mighty,LeadershipNow only,False,False
1793,BOOK01794,Stay Sane in an Insane World,LeadershipNow only,False,False
1794,BOOK01795,Fluke,LeadershipNow only,False,False
1795,BOOK01796,Look Again,LeadershipNow only,False,False
1796,BOOK01797,Principles,LeadershipNow only,False,False
1797,BOOK01798,"Think Faster, Talk Smarter",LeadershipNow only,False,False
1798,BOOK01799,The Dealmaker,LeadershipNow only,True,True
1799,BOOK01800,Woodrow Wilson,LeadershipNow only,False,False
1800,BOOK01801,You're the Boss,LeadershipNow only,False,False
1801,BOOK01802,Lean Learning,LeadershipNow only,False,False
1802,BOOK01803,How to Get Along with Anyone,LeadershipNow only,False,False
1803,BOOK01804,The PARA Method,LeadershipNow only,False,False
1804,BOOK01805,Mastering AI,LeadershipNow only,False,False
1805,BOOK01806,Ping,LeadershipNow only,False,False
1806,BOOK01807,Reset,LeadershipNow only,False,False
1807,BOOK01808,Last Call for Bud Light,LeadershipNow only,False,False
1808,BOOK01809,Click,LeadershipNow only,False,False
1809,BOOK01810,Never Stop,LeadershipNow only,False,False
1810,BOOK01811,A CEO for All Seasons,LeadershipNow only,False,False
1811,BOOK01812,In the Arena,LeadershipNow only,False,False
1812,BOOK01813,Sailing Upwind,LeadershipNow only,False,False
1813,BOOK01814,The Servant Leadership from the Middle,LeadershipNow only,False,False
1814,BOOK01815,The Genius of Empathy,LeadershipNow only,False,False
1815,BOOK01816,Robert E. Lee on Leadership,LeadershipNow only,False,False
1816,BOOK01817,Adaptive Listening,LeadershipNow only,False,False
1817,BOOK01818,How to Untie a Balloon,LeadershipNow only,False,False
1818,BOOK01819,The Truth (And Lies!) Of Entrepreneurship,LeadershipNow only,False,False
1819,BOOK01820,"Right Leader, Right Time",LeadershipNow only,False,False
1820,BOOK01821,Elevate Your Team,LeadershipNow only,False,False
1821,BOOK01822,Who Does What By How Much?,LeadershipNow only,False,False
1822,BOOK01823,One Drop of Poison,LeadershipNow only,False,False
1823,BOOK01824,The 3.3 Rule,LeadershipNow only,False,False
1824,BOOK01825,Your Next Big Idea,LeadershipNow only,False,False
1825,BOOK01826,Turns,LeadershipNow only,False,False
1826,BOOK01827,The Visionary Leader,LeadershipNow only,False,False
1827,BOOK01828,The Unconquerable Game,LeadershipNow only,False,False
1828,BOOK01829,Leadership Starts with You,LeadershipNow only,False,False
1829,BOOK01830,Committed,LeadershipNow only,True,True
1830,BOOK01831,Developing Coaching Leaders,LeadershipNow only,False,False
1831,BOOK01832,Dancing with Disruption,LeadershipNow only,False,False
