book_id,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32
BOOK01468,-0.10458598,-0.27633542,0.08892943,-0.015993478,0.00350748,0.12437153,-0.12695727,-0.06568963,-0.13150898,-0.24538136,0.10174389,0.08396894,0.19914135,-0.0820174,0.11411579,-0.030577505,-0.053123333,-0.115963034,-0.017752402,-0.025293153,-0.05903025,-0.095905766,0.05325212,-0.039629087,-0.012916423,0.07008724,0.009701848,-0.09901385,-0.05009175,-0.105109446,-0.05437403,0.012783185
BOOK01469,-0.12306068,-0.1723146,0.042293645,0.0048923343,0.07552223,0.020853896,-0.13778518,-0.21570578,-0.13124776,-0.13926265,0.10367137,0.16818233,0.09416986,-0.013496302,0.12546137,-0.07979664,0.016575389,-0.14477989,-0.006207727,0.030640496,-0.042146653,0.04635732,0.12780252,-0.06439138,-0.037504837,0.10522902,0.107291564,0.035866916,0.037585676,0.0040910784,-0.09610969,-0.041885532
BOOK01470,-0.07304791,-0.36137226,0.02084557,-0.052164763,0.052569363,0.011601821,-0.15881859,-0.13553572,-0.05336144,-0.29615057,0.18491408,0.06775321,0.22515443,0.0015726015,0.062513664,0.062053006,-0.024512373,-0.08007279,-0.026278265,0.09402345,-0.027518436,0.00018566474,0.067107685,-0.13019325,0.0531608,0.16015086,0.050364286,0.01051572,0.051490456,-0.110344954,-0.022816721,0.008920461
BOOK01471,0.13526884,-0.31825784,-0.27818203,0.20708859,-0.14530969,-0.18044074,-0.104443446,0.04092978,-0.19309035,-0.28400788,0.10320814,-0.1392785,0.14178008,-0.21470064,-0.0686703,0.31637987,-0.080784135,-0.23149309,-0.4977128,-0.19868217,-0.18630993,0.060931668,-0.20115297,-0.23236969,0.13431257,0.0693224,-0.034849778,-0.02935557,0.1568867,0.09499281,-0.24350965,0.018987
BOOK01472,-0.19121206,-0.23163503,-0.20922138,0.2072219,0.29134306,-0.18939678,-0.018052533,-0.41207525,-0.34081313,-0.22958127,-0.19625881,0.406653,0.5012159,0.0437851,-0.080038115,0.011636846,0.5969672,-0.044377863,-0.41390237,0.090803035,-0.1718022,0.16453446,0.14840558,0.06476166,0.079346664,0.520552,0.18618265,-0.14398494,0.14829408,0.23569739,-0.28788334,-0.055020668
BOOK01473,-0.032597803,-0.38059288,-0.07136546,0.0068579186,-0.024728384,0.026601752,-0.08600654,-0.2359638,-0.16117,-0.22598705,0.08949654,0.15260598,0.12483428,0.015737653,0.020354107,-0.046607066,0.031961665,0.0036002724,-0.14871167,-0.023107624,-0.1283862,0.02775149,0.012376577,-0.16495845,0.081797555,0.08923118,0.053171806,0.053043157,0.038384378,0.043270916,-0.15293917,-0.057397842
BOOK01474,-0.03951764,-0.20795092,0.026956532,-0.003143888,-0.014212582,-0.007766247,-0.052660823,-0.035628058,-0.13456938,-0.1684677,0.06642848,0.06762686,-0.004416451,-0.03187502,0.08061583,-0.023048585,-0.039445363,0.023709504,-0.067282796,-0.11713599,0.058997385,0.011976514,0.13842571,-0.046195567,-0.053062707,0.046139818,0.13181269,0.08527365,0.08861292,-0.09457094,0.07946072,-0.052096464
BOOK01475,-1.115043,-0.92932904,-0.22284476,-0.59476787,0.54233193,-0.06915325,0.20128019,-0.4582372,0.22262356,-0.6324926,0.59590626,0.5819547,0.6422486,0.28279042,0.57857096,-0.074679404,0.8327097,-0.8367528,0.21709651,0.43117967,-0.4002347,0.27873772,-0.19770442,-0.7947864,0.3614232,-0.09355754,0.33980533,1.1655966,0.09850017,-0.4777163,-0.008830816,-0.4655356
BOOK01476,-0.11676233,-0.0996663,-0.1473804,0.053323664,0.5364061,-0.36113697,0.3234089,-0.24116531,0.09627782,-0.5826232,0.3878208,0.042049848,-0.13425873,0.30077466,0.01228869,-0.09695546,-0.14927495,-0.3326904,-0.41143826,-0.1313316,0.046831228,0.2847678,0.026637716,0.15279278,-0.24980666,-0.07786125,0.022658981,-0.046806842,-0.011289842,-0.03464037,0.030950665,0.122813284
BOOK01477,-0.34387603,-0.25324827,-0.08621471,0.06538211,0.25781825,-0.30287367,-0.040165618,-0.06833565,-0.11711503,0.06644927,0.1491563,0.061036,-0.048044544,0.24105969,0.23024738,-0.10131639,0.009625174,-0.19322725,-0.23002607,0.025235679,0.0069468617,0.10452858,0.46166983,-0.33138934,-0.006433636,0.13828817,0.39187598,0.39046782,0.21296333,-0.17845419,0.21179897,-0.28359583
BOOK01478,-0.29418552,-0.46445352,0.060342565,-0.001623325,0.07855144,-0.21369307,-0.10090123,-0.19985744,-0.23686764,-0.058882207,-0.016387537,0.35618916,0.2909275,-0.0914379,0.20973077,0.0706123,0.076237865,-0.11807582,-0.12387765,0.13910338,-0.21935993,-0.0072381757,0.31814542,-0.0503448,0.008677907,0.24138336,0.3064081,0.23091334,0.14185274,0.011443466,-0.14588603,0.045757584
BOOK01479,-0.25553727,-0.18944007,0.046781357,-0.044853374,0.079923704,0.01790519,-0.18888308,-0.08284505,-0.05124546,-0.26192164,0.119142264,0.27276474,0.40093607,0.018269584,0.20603365,0.21642777,0.16219045,-0.2693151,0.021011308,0.06246376,-0.038045272,-0.026512489,0.25166976,-0.09699601,-0.080242455,0.12543061,-0.038269028,-0.10818456,0.1813331,-0.1543661,-0.039401114,0.03436325
BOOK01480,-0.07996706,-0.4669568,-0.11024,-0.13893783,-0.0672057,-0.19741715,-0.12178552,-0.31738374,-0.16498148,-0.4117984,0.00075019896,0.14861703,0.02377925,0.24961051,-0.32345092,-0.032664217,-0.026476346,-0.02238738,-0.3056891,-0.034751415,0.08524096,-0.043010704,0.1534459,0.046437807,0.07861258,0.07162425,0.17601314,-0.09405778,0.056799404,0.31183255,0.027377315,0.03923165
BOOK01481,-0.065412484,-0.22813052,0.028061781,0.012524654,0.04403465,-0.017783813,-0.10757677,-0.15867987,-0.09823582,-0.17223464,0.11511202,0.12430507,0.115902014,-0.014804944,0.11855139,-0.028186886,0.006558545,-0.07123287,-0.0008462593,0.034799203,-0.029657707,0.02023085,0.12123204,-0.0810801,-0.008856751,0.092746854,0.05431264,0.025334992,0.01337757,-0.029100804,-0.070434876,0.004191514
BOOK01482,-0.034795716,-0.5082895,0.072239414,-0.032876194,0.11694288,0.203397,-0.35555196,-0.69326067,-0.070783444,-0.1634554,0.21827918,0.28400818,0.03454099,-0.031527273,0.09417696,-0.088995025,-0.07694561,-0.13125342,-0.2091091,0.0360199,-0.1658777,-0.09998797,0.10828432,-0.19268206,0.17353117,0.012862712,0.5193991,0.14816202,0.18548945,0.056511216,-0.21552339,-0.17435813
BOOK01483,-0.23766652,-0.08350819,-0.15914148,0.26606616,0.7912003,-0.091438204,0.078869924,-0.42888835,0.205322,-0.31480712,0.28608903,0.30821922,0.18896687,-0.11940614,0.11444178,0.22063556,0.13036706,-0.50971526,-0.10030161,0.04599031,-0.19561756,-0.3196751,-0.105090864,-0.39417145,0.25303233,-0.11418548,-0.09060767,0.09188022,-0.31803927,-0.07695949,-0.21675509,-0.1559642
BOOK01484,-0.17852241,-0.2835452,0.080146104,-0.056656428,-0.0101529155,0.03379813,-0.13686852,-0.19208536,-0.24795839,-0.26959497,0.08841406,0.22170433,0.04585024,-0.10703377,0.1923308,-0.021910062,0.022604093,-0.04853656,0.029342242,-0.1209734,0.022754207,-0.02152124,0.24651772,-0.070791684,-0.08472164,0.09903394,0.08051475,0.063232996,-0.08204634,0.07556731,-0.038639165,-0.06596158
BOOK01485,-0.11757118,-0.15963186,-0.030108627,0.039259844,0.14876425,-0.06906882,-0.04105857,-0.16312645,-0.108975746,-0.13034587,0.114445,0.21559241,0.091462485,-0.087219216,0.12540299,-0.0046772254,0.06099213,-0.100918844,-0.076492846,-0.07400038,-0.12612626,0.036968186,0.09308938,-0.18957163,0.022992264,0.10520402,0.026188284,0.09072938,0.011345662,0.012852463,-0.12522118,-0.08181516
BOOK01486,-0.08088521,-0.23987103,0.048384964,0.10792347,0.14600919,0.14902413,-0.116615176,-0.18937725,-0.10531659,-0.16409071,0.12547153,0.08643919,0.14708212,-0.0069169626,0.095872834,0.14154746,0.12324105,-0.11254995,-0.052797124,-0.085932255,-0.07955319,0.08736784,0.11739551,-0.06851441,-0.021644741,0.19846666,0.088129334,-0.08399096,0.07490217,0.012016642,-0.048624534,0.033037107
BOOK01487,-0.33523956,-0.7573132,-0.05053738,-0.017811058,0.29902643,0.15232307,0.01887986,-0.47908348,0.3655819,-0.38552842,0.5964043,0.30910662,0.3273771,0.3400641,0.47635695,-0.0845367,0.5555461,-0.6331719,0.07147112,0.31841844,-0.18660575,0.27856112,-0.19119853,-0.41833338,0.4275295,-0.39204815,0.06192682,0.46333277,-0.11207605,-0.36598128,-0.07516964,-0.098253556
BOOK01488,-0.06803897,-0.09441571,0.01035676,0.062717356,0.04574986,-0.037351146,-0.03744942,-0.027360752,-0.096760996,-0.11164302,0.034256667,0.13708416,0.1233883,0.0010070428,0.10882957,-0.05373006,0.012000486,-0.08724474,-0.01992105,0.01260979,-0.026226237,0.052915253,0.12638186,-0.054090515,-0.048658647,0.087241225,-0.053143695,-0.017843172,0.024916992,-0.070920765,-0.047534645,-0.01105769
BOOK01489,-0.0784216,-0.23509961,0.034132823,0.0050637815,0.029536407,-0.0047583617,-0.10276215,-0.16099107,-0.10079359,-0.18200618,0.11422427,0.119571075,0.0959192,-0.011453092,0.12727514,-0.040504113,-0.00073278695,-0.091471516,0.00096446276,0.036112882,-0.020908892,0.017660264,0.13270727,-0.09097197,-0.0027759746,0.084984764,0.0583987,0.030555442,-0.012111731,-0.02143315,-0.06870312,-0.0064677075
BOOK01490,-0.06485459,-0.2267119,-0.005161371,0.047447197,0.068617,-0.021644153,-0.0881789,-0.16976702,-0.09015628,-0.17670882,0.103880376,0.094437376,0.15554824,0.014106035,0.11772415,-0.013072533,0.06287939,-0.06962546,0.03779743,0.025069002,-0.03270237,0.043927945,0.1068697,-0.07608747,-0.006625384,0.08016726,0.012117475,-0.024069339,0.0025700629,-0.007096803,-0.079478085,0.016808353
BOOK01491,-0.056608923,-0.31222227,0.03929415,-0.0055620316,0.033383716,-0.07177275,-0.122832984,-0.21236338,-0.091250025,-0.24748147,0.12968493,0.1075843,0.21729687,-0.067845516,0.21770474,-0.08983342,-0.06525835,-0.07475154,0.0153901875,0.06109,-0.055700406,-0.06641848,0.10082376,-0.07320625,0.01119088,0.013425201,0.02518268,0.014577255,-0.06391659,-0.07263666,-0.14041874,0.028079858
BOOK01492,-0.13089156,-0.21204185,0.032225065,0.052049745,0.025681596,-0.061417945,-0.06934692,-0.11603774,-0.109334104,-0.20888838,0.08895621,0.10704517,0.09653442,0.023303114,0.14602289,-0.055889383,0.09757086,-0.08574171,-0.1566642,0.020478075,-0.025854826,0.04706205,0.17482369,-0.09551765,-0.04187672,0.14001557,0.062451974,-0.015084878,-0.007881746,-0.038470678,-0.07421115,-0.0035071746
BOOK01493,-0.08167679,-0.062464476,0.089846954,-0.049118206,-0.088886715,-0.10756405,-0.17834575,-0.111307226,-0.25048706,-0.23430994,-0.106896475,0.27722245,0.39211327,-0.20734635,0.22176725,-0.1019956,-0.036766984,-0.24849571,-0.19899073,0.2706827,0.012895614,-0.006450426,0.30365375,0.018911093,-0.0010015294,0.3734536,0.052241415,-0.06584032,0.044999376,-0.059683293,-0.20204541,-0.006551549
BOOK01494,-0.042481765,-0.1642645,0.01571198,0.033710696,-0.018182619,-0.035991505,-0.06525123,-0.06477695,-0.088795386,-0.15334234,0.07862876,0.14122756,0.082088806,0.013567977,0.11971782,-0.050189395,-0.0019300729,-0.11611591,-0.01344876,0.07823429,-0.00064344704,0.033975925,0.16397898,-0.06269606,-0.02962356,0.06828368,-0.00166592,0.011903055,-0.013784625,-0.015141865,-0.025558215,0.017025184
BOOK01495,-0.06849343,-0.1320908,-0.08423281,0.17597954,0.103809044,0.03203678,-0.0939793,-0.1944314,-0.16061822,-0.12735093,0.1743133,0.0058573633,0.13547519,-0.024808265,0.25842768,0.06279653,0.21995696,-0.2273319,-0.09567132,-0.011629067,-0.06335233,0.05714421,0.24009733,-0.105645955,-0.090477824,0.098010585,0.22824381,-0.2005955,0.12931114,0.06544659,-0.073151,0.010282561
BOOK01496,-0.09433768,-0.37727848,-0.0005996041,0.061594263,0.2023446,-0.1621789,-0.09255558,-0.106275015,-0.083728515,-0.28943798,0.17345321,0.11527091,0.21579337,-0.07155334,0.27535728,0.1509878,0.08448663,-0.10259946,-0.15946579,-0.03325298,0.06802248,0.07207619,0.30438453,-0.15767464,0.09960649,0.24956623,0.0470893,0.09681724,-0.075524114,-0.081823006,0.042897157,-0.08137264
BOOK01497,-0.11519966,-0.16817926,-0.1355182,-0.2158118,0.23717353,0.15795086,0.017196015,0.10160063,-0.04890067,-0.3103535,0.34080204,0.026459277,0.35268623,-0.038701825,0.42719117,0.018884748,-0.1848245,-0.1631646,-0.13544329,-0.104068495,-0.14118233,-0.22017142,0.078324266,-0.44944575,-0.18470667,0.14869702,-0.11249024,0.1714719,0.061076105,-0.1848769,0.2184948,-0.10660244
BOOK01498,-0.7824337,-0.37878883,0.003887331,-0.5111444,0.36795023,-0.23805924,-0.01986432,-0.10506056,-0.026865356,-0.3236046,0.22656637,0.3175935,0.41610524,0.01594264,0.29335907,-0.05230153,0.25212774,-0.17660838,-0.0040609315,0.039705772,-0.21077469,-0.015950382,0.11961872,-0.5246544,-0.019958183,0.20998016,0.20450284,0.60998034,0.21216914,-0.36436802,0.03108365,-0.2457233
BOOK01499,0.107060716,0.0039661676,0.0039133634,0.08417905,0.015054602,0.06998663,-0.22111417,-0.26760894,-0.04188692,-0.091233954,0.049561992,0.23496771,0.20247757,-0.020640858,0.23600924,-0.039901722,0.3448221,-0.087128535,0.056730084,0.028261181,0.0352579,0.21362357,-0.06192064,0.035650343,-0.05801946,0.0041974187,-0.06621832,-0.007131271,0.08899428,0.11375721,-0.090588,0.21370003
BOOK01500,0.097288616,-0.36251178,0.0032884032,-0.13662526,-0.053905204,0.078456074,-0.06428501,-0.1011498,0.062015813,-0.11162619,0.3117797,0.4514867,-0.36344644,-0.0062176585,0.353648,0.0014543151,-0.25382602,-0.35534826,-0.020241186,-0.12200512,0.0025028586,0.21700875,0.2732315,-0.14007294,0.008464791,-0.13113195,0.056465626,0.49289915,-0.05207605,0.3078974,0.27216595,-0.100270875
BOOK01501,-0.63226855,-0.36648053,-0.0027199648,-0.02022083,-0.055036083,-0.5832522,-0.7560703,-0.69295156,-0.17727345,0.10668099,-0.04553075,0.48607513,-0.16192964,0.33789238,-0.4252063,0.14930847,0.15985265,-0.09338592,-0.32591927,0.041262105,-0.13598168,-0.072433315,0.11681023,-0.53844297,0.16816945,-0.1248578,0.31530324,0.51326203,0.42821676,0.14214025,-0.41391757,-0.19621935
BOOK01502,-0.1719698,-0.28503862,-0.005791176,0.03890146,0.044242207,-0.009293102,-0.16640906,-0.22393481,-0.13561183,-0.14086816,0.13211873,0.07214886,0.1271314,0.11472446,0.07898931,-0.058421813,-0.00726033,-0.2317317,0.014242224,0.00562483,-0.067236885,0.06729043,0.028059674,-0.059701733,-0.010212012,-0.0149513185,0.039358705,0.0067652985,0.066371456,0.017894309,-0.12622574,-0.020267949
BOOK01503,-0.03697387,-0.28487894,-0.09572855,-0.0082602445,0.070525244,-0.023029022,0.025499418,-0.023709372,-0.10258693,-0.24836543,0.13822654,0.06811702,0.08045452,-0.04569318,0.080919266,-0.056208782,-0.049976774,-0.11292859,-0.042280708,0.012266676,-0.06110023,-0.057686,0.055087857,-0.1024037,0.014568783,0.07606967,0.0472963,0.04094989,-0.084408484,0.045686677,0.043706313,-0.032258146
BOOK01504,-0.21596098,-0.2902557,0.05759681,0.035455775,0.15261255,-0.16819775,-0.27928722,-0.11445538,-0.12481087,-0.09418674,0.044247597,0.031361066,0.39249635,0.08309492,0.24594787,-0.11529747,0.13197528,0.0028521526,0.06141267,-0.0563932,-0.00036746264,-0.046665132,0.06960469,-0.07124082,0.005217418,0.012851477,-0.14280517,-0.03302984,-0.06047792,-0.099947505,-0.02217416,0.06362802
BOOK01505,-0.055577382,-0.31634483,-0.27330598,-0.17314452,-0.08945064,0.013727421,-0.008218415,0.04031959,-0.115397565,-0.30726185,0.30283487,0.26004007,-0.093967944,-0.28308707,-0.0150020495,-0.31680828,-0.21265352,-0.6015727,-0.105156444,0.22232296,-0.32443085,-0.024733119,-0.18627073,-0.17126939,0.121242836,-0.015704647,0.31578714,0.22374418,0.07781816,0.16618785,-0.08154132,-0.35374868
BOOK01506,-0.1251553,-0.7137143,0.048892625,-0.026831036,0.24515024,0.07965021,-0.29454237,0.11803433,-0.15178365,-0.6841025,0.6530765,0.20667137,0.00044161826,-0.30632,-0.16844581,-0.05707025,-0.33188725,-0.36312678,-0.38143164,0.3705741,0.0019014925,-0.32836744,0.16235211,0.08164925,0.2125346,0.31438464,0.64567345,-0.28325298,-0.030962653,-0.46592033,0.27304932,-0.23512223
BOOK01507,-0.078074135,-0.2386103,0.058669362,0.10291093,0.13381442,0.14853299,-0.12250638,-0.19378188,-0.09846198,-0.16238435,0.122184634,0.08654119,0.14005709,-0.0053516775,0.08654557,0.1412856,0.11348214,-0.11066478,-0.041289534,-0.077045694,-0.07444808,0.07980952,0.108525045,-0.06632098,-0.01747536,0.18637457,0.081514776,-0.08124268,0.06907064,0.011356027,-0.056191266,0.04465007
BOOK01508,-0.14663258,-0.4644196,-0.0059734806,-0.06363279,0.025461402,-0.09973611,-0.093284756,0.03557849,-0.07349137,-0.13482055,0.24532825,-0.036874034,0.0014605299,-0.030753098,0.2075451,-0.03276792,-0.08663645,-0.07574283,-0.018054955,-0.1141224,-0.15812859,0.023242595,-0.10435694,-0.2688942,0.009113602,-0.013091564,-0.014070287,0.40446612,-0.12711963,0.017972028,0.056683727,0.06437068
BOOK01509,-0.29216757,-0.53490716,-0.13994665,-0.026088139,0.26579612,-0.30484164,-0.11837508,-0.13937776,-0.2765017,-0.060468018,0.22172698,0.22254872,-0.09875164,0.094774514,0.026324973,-0.11116889,-0.08298846,0.10765194,-0.30952683,-0.21847343,-0.18929473,0.008526139,0.38934824,-0.17081177,-0.095535904,0.14830361,0.5545434,0.18940563,0.35865164,0.0065665506,0.18396488,-0.30899197
BOOK01510,-0.075008266,-0.26243922,0.07952631,-0.0056156907,0.0027236082,-0.05666919,-0.14766468,-0.25448394,-0.1181378,-0.18327564,0.08958326,0.14518142,0.12019599,-0.024764232,0.12879762,-0.05379896,0.023045376,-0.016662562,0.09619684,0.023607569,-0.026716992,-0.0067026764,0.12908936,0.012023322,-0.04243493,0.0070881173,0.08368862,-0.026416123,-0.0023472235,0.015346467,-0.13792999,0.094548866
BOOK01511,-0.092419244,-0.37733328,-0.0026604459,-0.09910022,0.05126143,-0.089080006,-0.06812517,-0.21392176,-0.08410292,-0.36930564,0.29233512,0.062307887,0.18502897,-0.05656839,0.46333233,-0.22399232,-0.10305809,-0.24908741,0.18944108,0.097373955,0.055397443,-0.023559753,0.20932251,-0.091468625,0.00439167,-0.14963943,0.027534857,0.113255195,-0.24341115,-0.082955524,-0.015880812,-0.01852715
BOOK01512,-0.30743235,-0.35869157,-0.1445684,-0.014336815,0.29672688,-0.43479115,-0.04005769,-0.15849414,-0.18199727,-0.058358923,0.18156618,0.22276664,0.07751434,0.21868712,0.12403968,-0.17568545,-0.0003251806,0.10266856,-0.08532665,-0.15558206,-0.11820525,0.13018557,0.4536672,-0.18525684,-0.10184915,0.0686813,0.22500184,0.13346681,0.2936436,-0.112854354,0.06908088,-0.32318485
BOOK01513,-0.25116315,-0.24867278,0.026392814,0.11404227,-0.04518296,0.01969974,-0.1471182,0.031543165,-0.10701915,0.059615538,0.19226396,0.0007264614,0.02693294,0.24226058,0.23435763,-0.059849147,0.01816041,-0.4066756,-0.07698536,0.1439424,-0.08270338,0.14268862,0.06888553,-0.22520933,-0.048298888,-0.0046601966,0.036109112,0.29080713,0.049597763,-0.09208756,0.05774448,0.036016278
BOOK01514,-0.46612975,0.016423527,-0.11820108,-0.13126065,0.38109693,0.039295256,-0.43293244,-0.25878927,-0.20417103,0.15139177,0.129215,0.19742182,0.35478273,-0.32487884,0.31560326,-0.21967682,0.14302468,-0.30996263,-0.01517497,-0.041938934,-0.39830703,-0.073266014,0.13054721,-0.6070191,0.03541088,0.31190652,0.43886232,0.17604801,0.39057678,-0.119071595,-0.18177634,-0.5682246
BOOK01515,-0.059856303,-0.123399615,0.022990905,0.076000795,0.036112715,-0.034500733,-0.07568112,-0.11898387,-0.11518984,-0.127612,0.025703743,0.16440552,0.116387285,0.003549017,0.07123721,-0.043200154,0.097637236,-0.06930782,-0.057453834,0.04102666,-0.026084542,0.066030204,0.11370948,-0.039666444,-0.01790648,0.12638108,-0.013722181,-0.029293299,0.00047409534,0.010060713,-0.09334938,0.034091406
BOOK01516,-0.22641277,-0.2285172,-0.047559295,0.05168259,0.20689073,-0.062443107,0.041133627,-0.067569226,-0.12816465,-0.30465648,0.11493355,-0.074602574,0.45918474,0.0895444,0.39341453,-0.26519743,0.24246854,-0.019219883,-0.047076143,0.1263412,-0.009230569,0.02338307,-0.0021440762,-0.05937359,-0.13054992,0.12643988,-0.048859328,-0.020629257,-0.06438688,-0.30690527,-0.044901747,0.031235246
BOOK01517,-0.20592359,-0.22962993,-0.041682985,0.05314325,0.19126943,-0.044397883,0.03320902,-0.06793317,-0.115995325,-0.3002251,0.122012466,-0.07926001,0.43352953,0.07672528,0.366053,-0.26107505,0.24227872,-0.009883403,-0.040228065,0.14027447,-0.010277405,0.0056413375,-0.02277826,-0.060063537,-0.12014204,0.12066554,-0.020335287,-0.017658606,-0.05444672,-0.30724376,-0.04302411,0.03231565
BOOK01518,-0.29828852,-0.3790246,-0.0747941,-0.33369228,0.0678795,0.09822984,-0.16490634,-0.07273705,-0.08566799,-0.31390005,0.5190512,0.16413999,-0.09759875,-0.07006445,0.473371,0.084560916,-0.03813284,-0.109766796,-0.37380442,-0.2385025,-0.20430571,-0.025203355,-0.00017813547,-0.7433124,-0.20232017,-0.012693062,0.3204541,0.7487954,0.30893677,-0.26656637,0.22264814,-0.16922706
BOOK01519,-0.21026927,-0.7328538,-0.04363128,-0.20352669,0.28110158,0.019799093,-0.03220126,-0.3837308,-0.15448582,-0.23854211,0.05187215,0.1297006,0.74448466,0.56500095,0.5352253,-0.25795832,0.12696786,-0.0041191624,-0.28739122,-0.18220392,-0.15789494,0.21845362,0.40859747,-0.095745765,-0.11602408,0.26287162,-0.1113172,0.10485675,0.013167247,0.28024566,0.2943594,0.036360584
BOOK01520,-0.113462634,-0.2209647,0.011152308,0.023887254,-0.014078831,-0.061149053,-0.08737047,-0.12968457,-0.120557524,-0.2001433,0.098865494,0.07575316,0.07909431,0.017489418,0.096991315,-0.04928082,0.030799352,-0.07993835,-0.08095773,0.025583664,-0.024328187,0.011401927,0.13267541,-0.11060011,-0.031567387,0.08438576,0.06618026,-0.0032202676,0.0136816725,-0.035062544,-0.097981125,-0.013522267
BOOK01521,0.16245234,-0.6456281,-0.21238014,0.037145082,0.15958843,-0.282458,0.011523128,-0.008719668,0.03160538,-0.41384906,0.41114184,-0.04605639,0.07833064,-0.08264176,-0.11674838,-0.07009162,-0.11468453,0.08523736,0.15738586,-0.048594866,-0.10595949,-0.04530158,-0.19687934,0.0701234,0.16133952,-0.20870829,0.056672424,-0.10124174,-0.059116878,-0.024592923,0.07057879,0.0074263513
BOOK01522,-0.5563728,-0.36249417,0.35013884,-0.36437404,-0.23495261,0.4796036,-0.35409135,-0.08678158,-0.22974688,-0.48329735,-0.17871888,0.09670271,0.42023942,0.021141954,0.27128232,-0.08731091,0.18420342,-0.16916326,-0.3031148,-0.30657038,0.029397286,-0.1978858,-0.054423098,-0.2788594,-0.04442887,-0.0013267696,-0.025222123,-0.18114975,-0.08076685,-0.38639742,0.05888667,-0.14775649
BOOK01523,-0.08888263,-0.34526598,-0.0076071024,-0.03010081,-0.09986965,0.043084726,-0.079746515,-0.2579951,-0.14014927,-0.23491874,0.11508906,0.13386099,0.11667802,0.10457906,0.18059042,-0.0764561,-0.05490815,-0.050448008,-0.058132645,0.054672852,-0.019136548,-0.02207717,0.23720968,-0.21021843,0.0015857369,0.022852361,0.07358268,0.07037721,0.024747178,-0.06940297,-0.10183122,-0.11486731
BOOK01524,0.047656063,-0.13639258,-0.064255685,-0.010605158,0.75775564,-0.41055292,0.13750806,0.20486936,0.1847211,-0.48413575,0.4442179,-0.058854423,0.23612422,-0.45218086,0.37183645,0.44147518,-0.3752644,-0.28077945,-0.18887034,-0.48130038,-0.086848736,-0.28665605,-0.12707925,-0.061765563,-0.13830371,-0.116366506,-0.1873148,0.12560506,-0.16748184,-0.15330295,0.25128013,0.3422488
BOOK01525,-0.0075986534,-0.19448966,0.04196114,-0.046116382,0.30531597,-0.32603776,-0.15706228,-0.21485363,0.1728751,-0.20318492,0.32272312,0.47449216,0.1036097,-0.20731667,0.056926265,0.108612716,0.122930005,-0.13342844,0.043922074,0.19196016,-0.080684006,0.010814058,0.05916589,-0.07166611,0.15207706,0.0078057274,0.17759131,0.15982896,0.1814349,-0.16956404,-0.095914796,0.05945804
BOOK01526,-0.26108685,-0.33241606,0.06754196,-0.023469942,0.2748254,-0.05813779,-0.12802598,-0.2820723,-0.099714406,-0.18908827,0.0712474,0.14803435,0.2673058,-0.013779528,0.22302413,-0.099515915,0.15514985,-0.02350694,-0.08372503,0.024494236,-0.012846366,-0.11337325,0.23825362,-0.2174936,0.11759956,0.16928785,0.13798013,0.11827491,-0.15826854,-0.070885964,-0.032552894,-0.09208643
BOOK01527,-0.12214596,-0.24876958,0.0733732,-0.0035173502,0.103102654,0.025755856,-0.17728557,-0.26465452,-0.04651656,-0.14077933,0.12638286,0.21020567,0.14456311,0.034024708,0.029231638,0.01100968,-0.007034175,-0.14547984,0.0067728832,0.072565116,-0.03748882,0.03138647,0.187582,-0.085137255,0.07246059,0.10878143,0.14152154,0.02947554,0.103617325,-0.090984754,-0.09768689,-0.095251225
BOOK01528,0.20303532,-0.6574668,0.04063176,0.059669964,0.08074762,0.122759156,-0.18231986,-0.16445938,-0.17476538,-0.30450717,0.23825744,0.03536199,0.20076406,-0.1945737,0.23423973,-0.05532108,0.07364038,0.14622705,-0.35933375,-0.16940506,-0.10465999,0.18346262,-0.10696788,0.13085046,0.06138557,0.2470718,0.26268092,0.051689498,0.04074364,0.03668207,0.080531545,0.13164106
BOOK01529,-0.06055469,-0.21086478,0.052442037,0.007070154,0.0128158,-0.16050963,-0.15448909,-0.15688303,-0.09983093,-0.10477516,0.060150474,0.15858983,0.045715086,0.08569794,-0.0065479353,-0.051399205,-0.00012280792,0.04245214,0.06329786,-0.006672208,0.04258004,0.1125526,0.23208727,-0.022910062,-0.015234731,0.11263781,0.007310979,-0.007958695,0.043406323,0.04946532,-0.034400687,-0.021563172
BOOK01530,-0.7254554,-0.40308148,0.045355774,-0.22220619,-0.21939118,-0.22670723,-0.15714635,-0.3042935,-0.48381418,-0.2020593,-0.04246924,0.4285836,-0.000589028,0.07566124,0.10269256,-0.23264398,0.17989522,-0.43422475,-0.000109143555,-0.05946288,-0.20297873,0.23214847,0.08843332,-0.035571203,-0.14499931,-0.0735891,0.11987286,0.36649558,-0.024073131,0.28584695,-0.37499025,-0.029583707
