book_id,canonical_title,authors,description,subjects,first_publish_year,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow,publication_year_observed,title_normalized,has_authors,has_description,has_subjects,has_cover,has_rating,has_engagement,has_extended_text,has_first_publish_year,has_observed_publication_year,book_age_from_first_publish,years_since_observed_publication,log1p_ratings_count,log1p_want_to_read_count,log1p_currently_reading_count,log1p_already_read_count,log1p_edition_count,total_reader_engagement,log1p_total_reader_engagement,format,page_count,has_edition_metadata,has_page_count,is_hardcover,is_paperback,log1p_page_count,format_edition,page_count_edition,has_edition_metadata_edition,has_page_count_edition,is_hardcover_edition,is_paperback_edition,log1p_page_count_edition,title_text,authors_text,subjects_text,description_text,content_text,content_word_count,content_char_count,has_title_text,has_author_text,has_subject_text,has_description_text,content_component_count,content_depth,source_group,core_content_text,enriched_content_text,core_word_count,enriched_word_count,additional_semantic_words
BOOK01482,Formed to Lead,['Jason Jensen'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781514009901.jpg,,False,True,2025.0,formed to lead,1,0,0,1,0,0,0,0,1,,1.0,,,,,,,,Paperback,168.0,1,1,0,1,5.1298987149230735,Paperback,168.0,1.0,1.0,0.0,1.0,5.1298987149230735,Formed to Lead,Jason Jensen,,,Formed to Lead Jason Jensen,5,27,1,1,0,0,2,Basic,LeadershipNow only,Formed to Lead Jason Jensen,Formed to Lead Jason Jensen,5,5,0
BOOK01483,How Leaders Lose Their Way,['Peter Greer and Jill Heisey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781514013540.jpg,,False,True,2025.0,how leaders lose their way,1,0,0,1,0,0,0,0,1,,1.0,,,,,,,,Paperback,192.0,1,1,0,1,5.262690188904886,Paperback,192.0,1.0,1.0,0.0,1.0,5.262690188904886,How Leaders Lose Their Way,Peter Greer and Jill Heisey,,,How Leaders Lose Their Way Peter Greer and Jill Heisey,10,54,1,1,0,0,2,Basic,LeadershipNow only,How Leaders Lose Their Way Peter Greer and Jill Heisey,How Leaders Lose Their Way Peter Greer and Jill Heisey,10,10,0
BOOK01484,Understanding Organizations...Finally!,['Henry Mintzberg'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000050.jpg,,False,True,2023.0,understanding organizations...finally!,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,244.0,1,1,0,1,5.501258210544727,Paperback,244.0,1.0,1.0,0.0,1.0,5.501258210544727,Understanding Organizations...Finally!,Henry Mintzberg,,,Understanding Organizations...Finally! Henry Mintzberg,4,54,1,1,0,0,2,Basic,LeadershipNow only,Understanding Organizations...Finally! Henry Mintzberg,Understanding Organizations...Finally! Henry Mintzberg,4,4,0
BOOK01485,Building Better Organizations,['Claudy Jules'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000449.jpg,,False,True,2022.0,building better organizations,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Hardcover,288.0,1,1,1,0,5.666426688112432,Hardcover,288.0,1.0,1.0,1.0,0.0,5.666426688112432,Building Better Organizations,Claudy Jules,,,Building Better Organizations Claudy Jules,5,42,1,1,0,0,2,Basic,LeadershipNow only,Building Better Organizations Claudy Jules,Building Better Organizations Claudy Jules,5,5,0
BOOK01486,Simple Truths of Leadership,['Ken Blanchard and Randy Conley'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000623.jpg,,False,True,2022.0,simple truths of leadership,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Hardcover,192.0,1,1,1,0,5.262690188904886,Hardcover,192.0,1.0,1.0,1.0,0.0,5.262690188904886,Simple Truths of Leadership,Ken Blanchard and Randy Conley,,,Simple Truths of Leadership Ken Blanchard and Randy Conley,9,58,1,1,0,0,2,Basic,LeadershipNow only,Simple Truths of Leadership Ken Blanchard and Randy Conley,Simple Truths of Leadership Ken Blanchard and Randy Conley,9,9,0
BOOK01487,The Revelation Conversation,['Steve Curtin'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000678.jpg,,False,True,2022.0,the revelation conversation,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,176.0,1,1,0,1,5.176149732573829,Paperback,176.0,1.0,1.0,0.0,1.0,5.176149732573829,The Revelation Conversation,Steve Curtin,,,The Revelation Conversation Steve Curtin,5,40,1,1,0,0,2,Basic,LeadershipNow only,The Revelation Conversation Steve Curtin,The Revelation Conversation Steve Curtin,5,5,0
BOOK01488,From Conflict to Courage,['Marlene Chism'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000722.jpg,,False,True,2022.0,from conflict to courage,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,From Conflict to Courage,Marlene Chism,,,From Conflict to Courage Marlene Chism,6,38,1,1,0,0,2,Basic,LeadershipNow only,From Conflict to Courage Marlene Chism,From Conflict to Courage Marlene Chism,6,6,0
BOOK01489,Reach,['Becky Robinson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000876.jpg,,False,True,2022.0,reach,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,224.0,1,1,0,1,5.41610040220442,Paperback,224.0,1.0,1.0,0.0,1.0,5.41610040220442,Reach,Becky Robinson,,,Reach Becky Robinson,3,20,1,1,0,0,2,Basic,LeadershipNow only,Reach Becky Robinson,Reach Becky Robinson,3,3,0
BOOK01490,I Wish I'd Known This,['Brenda Wensil and Kathryn Heath'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523000975.jpg,,False,True,2022.0,i wish i'd known this,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,216.0,1,1,0,1,5.37989735354046,Paperback,216.0,1.0,1.0,0.0,1.0,5.37989735354046,I Wish I'd Known This,Brenda Wensil and Kathryn Heath,,,I Wish I'd Known This Brenda Wensil and Kathryn Heath,10,53,1,1,0,0,2,Basic,LeadershipNow only,I Wish I'd Known This Brenda Wensil and Kathryn Heath,I Wish I'd Known This Brenda Wensil and Kathryn Heath,10,10,0
BOOK01491,Holding the Calm,['Hesha Abrams'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523001934.jpg,,False,True,2022.0,holding the calm,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,208.0,1,1,0,1,5.342334251964811,Paperback,208.0,1.0,1.0,0.0,1.0,5.342334251964811,Holding the Calm,Hesha Abrams,,,Holding the Calm Hesha Abrams,5,29,1,1,0,0,2,Basic,LeadershipNow only,Holding the Calm Hesha Abrams,Holding the Calm Hesha Abrams,5,5,0
BOOK01492,Show the Value of What You Do,['Patricia Pulliam Phillips and Jack J. Phillips'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523002276.jpg,,False,True,2022.0,show the value of what you do,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,168.0,1,1,0,1,5.1298987149230735,Paperback,168.0,1.0,1.0,0.0,1.0,5.1298987149230735,Show the Value of What You Do,Patricia Pulliam Phillips and Jack J. Phillips,,,Show the Value of What You Do Patricia Pulliam Phillips and Jack J. Phillips,14,76,1,1,0,0,2,Basic,LeadershipNow only,Show the Value of What You Do Patricia Pulliam Phillips and Jack J. Phillips,Show the Value of What You Do Patricia Pulliam Phillips and Jack J. Phillips,14,14,0
BOOK01493,The Human Side of Innovation,['Mauro Porcini'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523002887.jpg,,False,True,2022.0,the human side of innovation,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Hardcover,192.0,1,1,1,0,5.262690188904886,Hardcover,192.0,1.0,1.0,1.0,0.0,5.262690188904886,The Human Side of Innovation,Mauro Porcini,,,The Human Side of Innovation Mauro Porcini,7,42,1,1,0,0,2,Basic,LeadershipNow only,The Human Side of Innovation Mauro Porcini,The Human Side of Innovation Mauro Porcini,7,7,0
BOOK01494,Communicate with Courage,['Michelle D. Gladieux'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523003129.jpg,,False,True,2022.0,communicate with courage,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,176.0,1,1,0,1,5.176149732573829,Paperback,176.0,1.0,1.0,0.0,1.0,5.176149732573829,Communicate with Courage,Michelle D. Gladieux,,,Communicate with Courage Michelle D. Gladieux,6,45,1,1,0,0,2,Basic,LeadershipNow only,Communicate with Courage Michelle D. Gladieux,Communicate with Courage Michelle D. Gladieux,6,6,0
BOOK01495,Leadership Two Words at a Time,['Bill Treasurer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523003174.jpg,,False,True,2022.0,leadership two words at a time,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,256.0,1,1,0,1,5.54907608489522,Paperback,256.0,1.0,1.0,0.0,1.0,5.54907608489522,Leadership Two Words at a Time,Bill Treasurer,,,Leadership Two Words at a Time Bill Treasurer,8,45,1,1,0,0,2,Basic,LeadershipNow only,Leadership Two Words at a Time Bill Treasurer,Leadership Two Words at a Time Bill Treasurer,8,8,0
BOOK01496,The Art of Conscious Conversations,['Chuck Wisner'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523003266.jpg,,False,True,2022.0,the art of conscious conversations,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,216.0,1,1,0,1,5.37989735354046,Paperback,216.0,1.0,1.0,0.0,1.0,5.37989735354046,The Art of Conscious Conversations,Chuck Wisner,,,The Art of Conscious Conversations Chuck Wisner,7,47,1,1,0,0,2,Basic,LeadershipNow only,The Art of Conscious Conversations Chuck Wisner,The Art of Conscious Conversations Chuck Wisner,7,7,0
BOOK01497,The Long-Distance Team,['Kevin Eikenberry and Wayne Turmel'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523003419.jpg,,False,True,2023.0,the long-distance team,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,224.0,1,1,0,1,5.41610040220442,Paperback,224.0,1.0,1.0,0.0,1.0,5.41610040220442,The Long-Distance Team,Kevin Eikenberry and Wayne Turmel,,,The Long-Distance Team Kevin Eikenberry and Wayne Turmel,8,56,1,1,0,0,2,Basic,LeadershipNow only,The Long-Distance Team Kevin Eikenberry and Wayne Turmel,The Long-Distance Team Kevin Eikenberry and Wayne Turmel,8,8,0
BOOK01498,Office Shock,"['Bob Johansen, Joseph Press and Christine Bullen']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523003679.jpg,,False,True,2023.0,office shock,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,296.0,1,1,0,1,5.6937321388027,Paperback,296.0,1.0,1.0,0.0,1.0,5.6937321388027,Office Shock,"Bob Johansen, Joseph Press and Christine Bullen",,,"Office Shock Bob Johansen, Joseph Press and Christine Bullen",9,60,1,1,0,0,2,Basic,LeadershipNow only,"Office Shock Bob Johansen, Joseph Press and Christine Bullen","Office Shock Bob Johansen, Joseph Press and Christine Bullen",9,9,0
BOOK01499,Revolutionizing Business Operations,['Tony Saldanha and Filippo Passerini'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523003983.jpg,,False,True,2023.0,revolutionizing business operations,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,256.0,1,1,0,1,5.54907608489522,Paperback,256.0,1.0,1.0,0.0,1.0,5.54907608489522,Revolutionizing Business Operations,Tony Saldanha and Filippo Passerini,,,Revolutionizing Business Operations Tony Saldanha and Filippo Passerini,8,71,1,1,0,0,2,Basic,LeadershipNow only,Revolutionizing Business Operations Tony Saldanha and Filippo Passerini,Revolutionizing Business Operations Tony Saldanha and Filippo Passerini,8,8,0
BOOK01500,Why Motivating People Doesn't Work...and What Does,['Susan Fowler'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523004126.jpg,,False,True,2023.0,why motivating people doesn't work...and what does,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,Why Motivating People Doesn't Work...and What Does,Susan Fowler,,,Why Motivating People Doesn't Work...and What Does Susan Fowler,9,63,1,1,0,0,2,Basic,LeadershipNow only,Why Motivating People Doesn't Work...and What Does Susan Fowler,Why Motivating People Doesn't Work...and What Does Susan Fowler,9,9,0
BOOK01501,Take Your Company Global,['Nataly Kelly'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523004430.jpg,,False,True,2023.0,take your company global,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,256.0,1,1,0,1,5.54907608489522,Paperback,256.0,1.0,1.0,0.0,1.0,5.54907608489522,Take Your Company Global,Nataly Kelly,,,Take Your Company Global Nataly Kelly,6,37,1,1,0,0,2,Basic,LeadershipNow only,Take Your Company Global Nataly Kelly,Take Your Company Global Nataly Kelly,6,6,0
BOOK01502,Compassionate Accountability,['Nate Regier'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523004539.jpg,,False,True,2023.0,compassionate accountability,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,Compassionate Accountability,Nate Regier,,,Compassionate Accountability Nate Regier,4,40,1,1,0,0,2,Basic,LeadershipNow only,Compassionate Accountability Nate Regier,Compassionate Accountability Nate Regier,4,4,0
BOOK01503,Breakthrough Coaching,['Marcia Reynolds'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523004829.jpg,,False,True,2024.0,breakthrough coaching,1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,Breakthrough Coaching,Marcia Reynolds,,,Breakthrough Coaching Marcia Reynolds,4,37,1,1,0,0,2,Basic,LeadershipNow only,Breakthrough Coaching Marcia Reynolds,Breakthrough Coaching Marcia Reynolds,4,4,0
BOOK01504,The Secret of Culture Change,"['Manoel Amorim, Jay B. Barney and Carlos Julio']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523004928.jpg,,False,True,2023.0,the secret of culture change,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,The Secret of Culture Change,"Manoel Amorim, Jay B. Barney and Carlos Julio",,,"The Secret of Culture Change Manoel Amorim, Jay B. Barney and Carlos Julio",13,74,1,1,0,0,2,Basic,LeadershipNow only,"The Secret of Culture Change Manoel Amorim, Jay B. Barney and Carlos Julio","The Secret of Culture Change Manoel Amorim, Jay B. Barney and Carlos Julio",13,13,0
BOOK01505,The Heart of Innovation,"['Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523005703.jpg,,False,True,2023.0,the heart of innovation,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,208.0,1,1,0,1,5.342334251964811,Paperback,208.0,1.0,1.0,0.0,1.0,5.342334251964811,The Heart of Innovation,"Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman",,,"The Heart of Innovation Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman",13,82,1,1,0,0,2,Basic,LeadershipNow only,"The Heart of Innovation Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman","The Heart of Innovation Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman",13,13,0
BOOK01506,The Possible Self,['Maja Djikic'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523006014.jpg,,False,True,2024.0,the possible self,1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,The Possible Self,Maja Djikic,,,The Possible Self Maja Djikic,5,29,1,1,0,0,2,Basic,LeadershipNow only,The Possible Self Maja Djikic,The Possible Self Maja Djikic,5,5,0
BOOK01507,Simple Truths of Leadership Playbook,"['Ken Blanchard, Randy Conley and Renee Broadwell']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523006113.jpg,,False,True,2023.0,simple truths of leadership playbook,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Hardcover,176.0,1,1,1,0,5.176149732573829,Hardcover,176.0,1.0,1.0,1.0,0.0,5.176149732573829,Simple Truths of Leadership Playbook,"Ken Blanchard, Randy Conley and Renee Broadwell",,,"Simple Truths of Leadership Playbook Ken Blanchard, Randy Conley and Renee Broadwell",12,84,1,1,0,0,2,Basic,LeadershipNow only,"Simple Truths of Leadership Playbook Ken Blanchard, Randy Conley and Renee Broadwell","Simple Truths of Leadership Playbook Ken Blanchard, Randy Conley and Renee Broadwell",12,12,0
BOOK01508,Head & Heart,['Kirstin Ferguson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523006205.jpg,,False,True,2023.0,head & heart,1,0,0,1,0,0,0,0,1,,3.0,,,,,,,,Paperback,336.0,1,1,0,1,5.820082930352362,Paperback,336.0,1.0,1.0,0.0,1.0,5.820082930352362,Head & Heart,Kirstin Ferguson,,,Head & Heart Kirstin Ferguson,5,29,1,1,0,0,2,Basic,LeadershipNow only,Head & Heart Kirstin Ferguson,Head & Heart Kirstin Ferguson,5,5,0
BOOK01509,The Generous Leader,['Joe Davis'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523006618.jpg,,False,True,2024.0,the generous leader,1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Hardcover,224.0,1,1,1,0,5.41610040220442,Hardcover,224.0,1.0,1.0,1.0,0.0,5.41610040220442,The Generous Leader,Joe Davis,,,The Generous Leader Joe Davis,5,29,1,1,0,0,2,Basic,LeadershipNow only,The Generous Leader Joe Davis,The Generous Leader Joe Davis,5,5,0
BOOK01510,Thinking at the Speed of Bias,['Sara Taylor'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523006762.jpg,,False,True,2024.0,thinking at the speed of bias,1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Paperback,192.0,1,1,0,1,5.262690188904886,Paperback,192.0,1.0,1.0,0.0,1.0,5.262690188904886,Thinking at the Speed of Bias,Sara Taylor,,,Thinking at the Speed of Bias Sara Taylor,8,41,1,1,0,0,2,Basic,LeadershipNow only,Thinking at the Speed of Bias Sara Taylor,Thinking at the Speed of Bias Sara Taylor,8,8,0
BOOK01511,From Founder to Future,['John Abrams'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523006816.jpg,,False,True,2025.0,from founder to future,1,0,0,1,0,0,0,0,1,,1.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,From Founder to Future,John Abrams,,,From Founder to Future John Abrams,6,34,1,1,0,0,2,Basic,LeadershipNow only,From Founder to Future John Abrams,From Founder to Future John Abrams,6,6,0
BOOK01512,"Human First, Leader Second",['Massimo Backus'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523007059.jpg,,False,True,2024.0,"human first, leader second",1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Paperback,256.0,1,1,0,1,5.54907608489522,Paperback,256.0,1.0,1.0,0.0,1.0,5.54907608489522,"Human First, Leader Second",Massimo Backus,,,"Human First, Leader Second Massimo Backus",6,41,1,1,0,0,2,Basic,LeadershipNow only,"Human First, Leader Second Massimo Backus","Human First, Leader Second Massimo Backus",6,6,0
BOOK01513,Fierce Resilience,['Edward Beltran / Foreword by Susan Scott'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523007141.jpg,,False,True,2024.0,fierce resilience,1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,Fierce Resilience,Edward Beltran / Foreword by Susan Scott,,,Fierce Resilience Edward Beltran / Foreword by Susan Scott,9,58,1,1,0,0,2,Basic,LeadershipNow only,Fierce Resilience Edward Beltran / Foreword by Susan Scott,Fierce Resilience Edward Beltran / Foreword by Susan Scott,9,9,0
BOOK01514,Radical Listening,['Christian van Nieuwerburgh and Robert Biswas-Diener'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523007196.jpg,,False,True,2025.0,radical listening,1,0,0,1,0,0,0,0,1,,1.0,,,,,,,,Paperback,208.0,1,1,0,1,5.342334251964811,Paperback,208.0,1.0,1.0,0.0,1.0,5.342334251964811,Radical Listening,Christian van Nieuwerburgh and Robert Biswas-Diener,,,Radical Listening Christian van Nieuwerburgh and Robert Biswas-Diener,8,69,1,1,0,0,2,Basic,LeadershipNow only,Radical Listening Christian van Nieuwerburgh and Robert Biswas-Diener,Radical Listening Christian van Nieuwerburgh and Robert Biswas-Diener,8,8,0
BOOK01515,The Courage Gap,['Margie Warrell'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523007240.jpg,,False,True,2025.0,the courage gap,1,0,0,1,0,0,0,0,1,,1.0,,,,,,,,Paperback,168.0,1,1,0,1,5.1298987149230735,Paperback,168.0,1.0,1.0,0.0,1.0,5.1298987149230735,The Courage Gap,Margie Warrell,,,The Courage Gap Margie Warrell,5,30,1,1,0,0,2,Basic,LeadershipNow only,The Courage Gap Margie Warrell,The Courage Gap Margie Warrell,5,5,0
BOOK01516,"Change Your Questions, Change Your Life:",['Marilee Adams'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523091034.jpg,,False,True,2022.0,"change your questions, change your life:",1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,240.0,1,1,0,1,5.484796933490655,Paperback,240.0,1.0,1.0,0.0,1.0,5.484796933490655,"Change Your Questions, Change Your Life:",Marilee Adams,,,"Change Your Questions, Change Your Life: Marilee Adams",8,54,1,1,0,0,2,Basic,LeadershipNow only,"Change Your Questions, Change Your Life: Marilee Adams","Change Your Questions, Change Your Life: Marilee Adams",8,8,0
BOOK01517,"Change Your Questions, Change Your Life Workbook:",['Marilee Adams with Andrea F. Lipton'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523091201.jpg,,False,True,2022.0,"change your questions, change your life workbook:",1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Paperback,128.0,1,1,0,1,4.859812404361672,Paperback,128.0,1.0,1.0,0.0,1.0,4.859812404361672,"Change Your Questions, Change Your Life Workbook:",Marilee Adams with Andrea F. Lipton,,,"Change Your Questions, Change Your Life Workbook: Marilee Adams with Andrea F. Lipton",13,85,1,1,0,0,2,Basic,LeadershipNow only,"Change Your Questions, Change Your Life Workbook: Marilee Adams with Andrea F. Lipton","Change Your Questions, Change Your Life Workbook: Marilee Adams with Andrea F. Lipton",13,13,0
BOOK01518,Smart Brevity,"['Jim VandeHei, Mike Allen and Roy Schwartz']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523516971.jpg,,False,True,2022.0,smart brevity,1,0,0,1,0,0,0,0,1,,4.0,,,,,,,,Hardcover,224.0,1,1,1,0,5.41610040220442,Hardcover,224.0,1.0,1.0,1.0,0.0,5.41610040220442,Smart Brevity,"Jim VandeHei, Mike Allen and Roy Schwartz",,,"Smart Brevity Jim VandeHei, Mike Allen and Roy Schwartz",9,55,1,1,0,0,2,Basic,LeadershipNow only,"Smart Brevity Jim VandeHei, Mike Allen and Roy Schwartz","Smart Brevity Jim VandeHei, Mike Allen and Roy Schwartz",9,9,0
BOOK01519,Champion Mindset,['Patrick Mouratoglou'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781523527878.jpg,,False,True,2025.0,champion mindset,1,0,0,1,0,0,0,0,1,,1.0,,,,,,,,Hardcover,224.0,1,1,1,0,5.41610040220442,Hardcover,224.0,1.0,1.0,1.0,0.0,5.41610040220442,Champion Mindset,Patrick Mouratoglou,,,Champion Mindset Patrick Mouratoglou,4,36,1,1,0,0,2,Basic,LeadershipNow only,Champion Mindset Patrick Mouratoglou,Champion Mindset Patrick Mouratoglou,4,4,0
BOOK01520,The Strategists,"[""Phillips Payson O'Brien""]",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781524746483.jpg,,False,True,2024.0,the strategists,1,0,0,1,0,0,0,0,1,,2.0,,,,,,,,Hardcover,544.0,1,1,1,0,6.300785794663244,Hardcover,544.0,1.0,1.0,1.0,0.0,6.300785794663244,The Strategists,Phillips Payson O'Brien,,,The Strategists Phillips Payson O'Brien,5,39,1,1,0,0,2,Basic,LeadershipNow only,The Strategists Phillips Payson O'Brien,The Strategists Phillips Payson O'Brien,5,5,0
